기준년월,광역지자체,중분류,,지출액,전년도 지출액
201909,전라북도,기타레저,5005,0.0,0.0
201909,전라북도,문화서비스,5006,3328.0,1242.0
201909,전라북도,식음료,6001,394416.0,339307.0
201910,전라북도,관광총소비,0000,1312311.0,1102984.0
201910,전라북도,호텔,1001,24200.0,30849.0
201910,전라북도,콘도,1002,1763.0,1898.0
201910,전라북도,캠핑장/펜션,1003,913.0,1322.0
201910,전라북도,기타숙박,1004,228376.0,183850.0
201910,전라북도,여행업,2001,40.0,0.0
201910,전라북도,육상운송,3001,0.0,0.0
201910,전라북도,수상운송,3002,427.0,40.0
201910,전라북도,항공운송,3003,105885.0,40292.0
201910,전라북도,렌터카,3004,8043.0,4361.0
201910,전라북도,면세점,4001,0.0,0.0
201910,전라북도,관광기념품,4002,7439.0,6459.0
201910,전라북도,레저용품쇼핑,4003,46214.0,34893.0
201910,전라북도,대형쇼핑몰,4004,404771.0,424849.0
201910,전라북도,카지노,5001,0.0,0.0
201910,전라북도,관광유원시설,5002,735.0,231.0
201910,전라북도,골프장,5003,4984.0,19199.0
201910,전라북도,스키장,5004,0.0,0.0
201910,전라북도,기타레저,5005,0.0,0.0
201910,전라북도,문화서비스,5006,6712.0,1549.0
201910,전라북도,식음료,6001,471810.0,353192.0
201911,전라북도,관광총소비,0000,1338671.0,1110812.0
201911,전라북도,호텔,1001,28849.0,56138.0
201911,전라북도,콘도,1002,2614.0,1238.0
201911,전라북도,캠핑장/펜션,1003,612.0,39.0
201911,전라북도,기타숙박,1004,213074.0,205147.0
201911,전라북도,여행업,2001,11.0,76.0
201911,전라북도,육상운송,3001,0.0,0.0
201911,전라북도,수상운송,3002,487.0,12.0
201911,전라북도,항공운송,3003,84988.0,29206.0
201911,전라북도,렌터카,3004,8067.0,3672.0
201911,전라북도,면세점,4001,0.0,0.0
201911,전라북도,관광기념품,4002,4487.0,4234.0
201911,전라북도,레저용품쇼핑,4003,46785.0,40554.0
201911,전라북도,대형쇼핑몰,4004,459737.0,416680.0
201911,전라북도,카지노,5001,0.0,0.0
201911,전라북도,관광유원시설,5002,338.0,661.0
201911,전라북도,골프장,5003,3399.0,11779.0
201911,전라북도,스키장,5004,0.0,0.0
201911,전라북도,기타레저,5005,0.0,0.0
