기준년월,광역지자체,중분류,,지출액,전년도 지출액
201909,울산광역시,관광기념품,4002,2583.0,1093.0
201909,울산광역시,레저용품쇼핑,4003,10195.0,7644.0
201909,울산광역시,대형쇼핑몰,4004,262321.0,285069.0
201909,울산광역시,카지노,5001,0.0,0.0
201909,울산광역시,관광유원시설,5002,0.0,0.0
201909,울산광역시,골프장,5003,3513.0,712.0
201909,울산광역시,스키장,5004,0.0,0.0
201909,울산광역시,기타레저,5005,0.0,0.0
201909,울산광역시,문화서비스,5006,183.0,552.0
201909,울산광역시,식음료,6001,169486.0,196177.0
201910,울산광역시,관광총소비,0000,1317430.0,952767.0
201910,울산광역시,호텔,1001,672784.0,419893.0
201910,울산광역시,콘도,1002,0.0,0.0
201910,울산광역시,캠핑장/펜션,1003,0.0,0.0
201910,울산광역시,기타숙박,1004,84409.0,46154.0
201910,울산광역시,여행업,2001,439.0,888.0
201910,울산광역시,육상운송,3001,0.0,0.0
201910,울산광역시,수상운송,3002,0.0,0.0
201910,울산광역시,항공운송,3003,0.0,0.0
201910,울산광역시,렌터카,3004,0.0,110.0
201910,울산광역시,면세점,4001,3665.0,643.0
201910,울산광역시,관광기념품,4002,2717.0,2241.0
201910,울산광역시,레저용품쇼핑,4003,19522.0,5969.0
201910,울산광역시,대형쇼핑몰,4004,324506.0,260102.0
201910,울산광역시,카지노,5001,0.0,0.0
201910,울산광역시,관광유원시설,5002,0.0,0.0
201910,울산광역시,골프장,5003,6434.0,4732.0
201910,울산광역시,스키장,5004,0.0,0.0
201910,울산광역시,기타레저,5005,0.0,0.0
201910,울산광역시,문화서비스,5006,142.0,310.0
201910,울산광역시,식음료,6001,202812.0,211725.0
201911,울산광역시,관광총소비,0000,1143145.0,1102979.0
201911,울산광역시,호텔,1001,606965.0,567064.0
201911,울산광역시,콘도,1002,0.0,0.0
201911,울산광역시,캠핑장/펜션,1003,100.0,0.0
201911,울산광역시,기타숙박,1004,91494.0,70269.0
201911,울산광역시,여행업,2001,182.0,1112.0
201911,울산광역시,육상운송,3001,0.0,0.0
201911,울산광역시,수상운송,3002,0.0,0.0
201911,울산광역시,항공운송,3003,0.0,0.0
201911,울산광역시,렌터카,3004,0.0,225.0
201911,울산광역시,면세점,4001,2413.0,0.0
201911,울산광역시,관광기념품,4002,1226.0,4459.0
201911,울산광역시,레저용품쇼핑,4003,13697.0,5797.0
201911,울산광역시,대형쇼핑몰,4004,228529.0,250358.0
201911,울산광역시,카지노,5001,0.0,0.0
201911,울산광역시,관광유원시설,5002,0.0,3.0
201911,울산광역시,골프장,5003,4324.0,3431.0
201911,울산광역시,스키장,5004,0.0,0.0
201911,울산광역시,기타레저,5005,0.0,0.0
201911,울산광역시,문화서비스,5006,217.0,634.0
201911,울산광역시,식음료,6001,193997.0,199627.0
201912,울산광역시,관광총소비,0000,1143320.0,998176.0
201912,울산광역시,호텔,1001,492433.0,486365.0
201912,울산광역시,콘도,1002,0.0,0.0
201912,울산광역시,캠핑장/펜션,1003,40.0,0.0
201912,울산광역시,기타숙박,1004,77865.0,49332.0
201912,울산광역시,여행업,2001,227.0,1704.0
201912,울산광역시,육상운송,3001,1100.0,0.0
201912,울산광역시,수상운송,3002,0.0,0.0
201912,울산광역시,항공운송,3003,0.0,0.0
201912,울산광역시,렌터카,3004,700.0,440.0
201912,울산광역시,면세점,4001,20570.0,2782.0
201912,울산광역시,관광기념품,4002,1511.0,2431.0
201912,울산광역시,레저용품쇼핑,4003,15445.0,6136.0
201912,울산광역시,대형쇼핑몰,4004,353267.0,293041.0
201912,울산광역시,카지노,5001,0.0,0.0
201912,울산광역시,관광유원시설,5002,88.0,0.0
201912,울산광역시,골프장,5003,1771.0,1567.0
201912,울산광역시,스키장,5004,0.0,0.0
201912,울산광역시,기타레저,5005,0.0,0.0
201912,울산광역시,문화서비스,5006,322.0,394.0
201912,울산광역시,식음료,6001,177982.0,153985.0
