기준년월,광역지자체,중분류,,지출액,전년도 지출액
201910,인천광역시,면세점,4001,2.0667855E7,2.2001387E7
201910,인천광역시,관광기념품,4002,318671.0,338211.0
201910,인천광역시,레저용품쇼핑,4003,123584.0,89897.0
201910,인천광역시,대형쇼핑몰,4004,2794137.0,2633360.0
201910,인천광역시,카지노,5001,0.0,0.0
201910,인천광역시,관광유원시설,5002,1168.0,148.0
201910,인천광역시,골프장,5003,122383.0,204203.0
201910,인천광역시,스키장,5004,0.0,0.0
201910,인천광역시,기타레저,5005,0.0,0.0
201910,인천광역시,문화서비스,5006,2361.0,835.0
201910,인천광역시,식음료,6001,4598534.0,4055419.0
201911,인천광역시,관광총소비,0000,4.4244149E7,4.6997447E7
201911,인천광역시,호텔,1001,1.6925063E7,1.8715538E7
201911,인천광역시,콘도,1002,0.0,0.0
201911,인천광역시,캠핑장/펜션,1003,115.0,0.0
201911,인천광역시,기타숙박,1004,864242.0,841507.0
201911,인천광역시,여행업,2001,10048.0,20542.0
201911,인천광역시,육상운송,3001,0.0,0.0
201911,인천광역시,수상운송,3002,30.0,83.0
201911,인천광역시,항공운송,3003,4194.0,21027.0
201911,인천광역시,렌터카,3004,238725.0,254717.0
201911,인천광역시,면세점,4001,1.9098958E7,2.0407162E7
201911,인천광역시,관광기념품,4002,293114.0,301566.0
201911,인천광역시,레저용품쇼핑,4003,97980.0,70739.0
201911,인천광역시,대형쇼핑몰,4004,2624440.0,2416998.0
201911,인천광역시,카지노,5001,0.0,0.0
201911,인천광역시,관광유원시설,5002,643.0,95.0
201911,인천광역시,골프장,5003,60030.0,70220.0
201911,인천광역시,스키장,5004,0.0,0.0
201911,인천광역시,기타레저,5005,16.0,48.0
201911,인천광역시,문화서비스,5006,1960.0,1765.0
201911,인천광역시,식음료,6001,4024592.0,3875440.0
201912,인천광역시,관광총소비,0000,4.5392597E7,4.2055497E7
201912,인천광역시,호텔,1001,1.7611883E7,1.3946696E7
201912,인천광역시,콘도,1002,0.0,0.0
201912,인천광역시,캠핑장/펜션,1003,182.0,200.0
201912,인천광역시,기타숙박,1004,550170.0,526318.0
201912,인천광역시,여행업,2001,3095.0,5764.0
201912,인천광역시,육상운송,3001,1989.0,0.0
201912,인천광역시,수상운송,3002,0.0,159.0
201912,인천광역시,항공운송,3003,4272.0,13227.0
201912,인천광역시,렌터카,3004,277126.0,275539.0
201912,인천광역시,면세점,4001,1.9792132E7,2.0579054E7
201912,인천광역시,관광기념품,4002,271653.0,332121.0
201912,인천광역시,레저용품쇼핑,4003,161915.0,71240.0
201912,인천광역시,대형쇼핑몰,4004,2714721.0,2291384.0
201912,인천광역시,카지노,5001,0.0,0.0
201912,인천광역시,관광유원시설,5002,2297.0,118.0
201912,인천광역시,골프장,5003,16482.0,15685.0
201912,인천광역시,스키장,5004,0.0,0.0
201912,인천광역시,기타레저,5005,5.0,71.0
201912,인천광역시,문화서비스,5006,2223.0,1370.0
201912,인천광역시,식음료,6001,3982453.0,3996551.0
