기준년월,광역지자체,중분류,,지출액,전년도 지출액
201911,경기도,콘도,1002,4255.0,25412.0
201911,경기도,캠핑장/펜션,1003,1919.0,3498.0
201911,경기도,기타숙박,1004,6857515.0,6251500.0
201911,경기도,여행업,2001,174589.0,108512.0
201911,경기도,육상운송,3001,610273.0,24845.0
201911,경기도,수상운송,3002,3728.0,2539.0
201911,경기도,항공운송,3003,0.0,0.0
201911,경기도,렌터카,3004,200808.0,116502.0
201911,경기도,면세점,4001,15346.0,1044.0
201911,경기도,관광기념품,4002,85315.0,82721.0
201911,경기도,레저용품쇼핑,4003,1016793.0,741603.0
201911,경기도,대형쇼핑몰,4004,1.0520037E7,9037618.0
201911,경기도,카지노,5001,0.0,0.0
201911,경기도,관광유원시설,5002,52314.0,33455.0
201911,경기도,골프장,5003,434704.0,312368.0
201911,경기도,스키장,5004,70.0,0.0
201911,경기도,기타레저,5005,882.0,742.0
201911,경기도,문화서비스,5006,255292.0,197339.0
201911,경기도,식음료,6001,9491864.0,7518336.0
201912,경기도,관광총소비,0000,3.1666064E7,2.9525875E7
201912,경기도,호텔,1001,3159564.0,4475196.0
201912,경기도,콘도,1002,29320.0,81066.0
201912,경기도,캠핑장/펜션,1003,2844.0,2014.0
201912,경기도,기타숙박,1004,5776661.0,5565669.0
201912,경기도,여행업,2001,113434.0,102698.0
201912,경기도,육상운송,3001,572988.0,18289.0
201912,경기도,수상운송,3002,1551.0,907.0
201912,경기도,항공운송,3003,0.0,0.0
201912,경기도,렌터카,3004,209033.0,150851.0
201912,경기도,면세점,4001,73111.0,2323.0
201912,경기도,관광기념품,4002,82190.0,90420.0
201912,경기도,레저용품쇼핑,4003,1240754.0,880367.0
201912,경기도,대형쇼핑몰,4004,1.083717E7,1.0227028E7
201912,경기도,카지노,5001,0.0,0.0
201912,경기도,관광유원시설,5002,27829.0,46337.0
201912,경기도,골프장,5003,101563.0,90569.0
201912,경기도,스키장,5004,27015.0,22986.0
201912,경기도,기타레저,5005,980.0,2031.0
201912,경기도,문화서비스,5006,328368.0,280276.0
201912,경기도,식음료,6001,9081688.0,7486849.0
