,유적지명,시도명,시군구명,경도,위도
3709,성읍민속마을,제주특별자치도,서귀포시,126.8000524,33.38687552
3710,신재효고택,전라북도,고창군,126.7030452,35.43220708
3711,최재근전통가옥,강원도,춘천시,127.7275371,37.84316247
3712,홍길동생가터,전라남도,장성군,126.7259754,35.32096961
3713,김광악정려,충청남도,부여군,126.9466461,36.30399814
3714,호수종택,경상북도,영천시,128.915682,35.98908828
3715,동강서당,경상북도,안동시,128.7913913,36.6133839
3716,이병기생가터,전라북도,익산시,127.0847362,36.03587859
3717,김영삼생가,경상남도,거제시,128.7151842,34.93158471
3718,맹사성고택,충청남도,아산시,127.0424515,36.74731351
3719,봉화닭실마을,경상북도,봉화군,128.7423377,36.90429434
3720,풍산김씨영감댁,경상북도,안동시,128.5216056,36.59766332
3721,양동이희태가옥,경상북도,경주시,129.2561195,36.00127804
3722,김대중대통령생가,전라남도,신안군,126.0296313,34.63187874
3723,김종길가옥,강원도,영월군,128.2641548,37.27077837
3724,서정우가옥,충청북도,음성군,127.6386759,37.07743251
3725,고영완가옥,전라남도,장흥군,126.9169403,34.66386791
3726,봉경이원영목사생가,경상북도,안동시,128.8666689,36.74013532
3727,김해김불모산종실,경상남도,창원시 성산구,128.721859,35.19298859
3728,우엄고택,경상북도,영주시,128.7220638,36.84666091
3729,남평문씨인흥세거지,대구광역시,달성군,128.5181672,35.7928783
3730,동편제탯자리,전라북도,남원시,127.5626966,35.45802982
3731,이건풍가옥,전라남도,함평군,126.6013547,35.13737028
3732,홍기창가옥,전라남도,나주시,126.8234377,34.99882836
3733,장전이씨고택,전라남도,담양군,127.0031977,35.2499628
3734,진채선생가터,전라북도,고창군,126.554248,35.53406014
3735,염규윤고가,전라북도,고창군,126.5579786,35.41577307
3736,백관수고택,전라북도,고창군,126.7422095,35.5656972
3737,화기리인동장씨종택,경상북도,영주시,128.5751942,36.76927751
3738,봉화수온당고택,경상북도,봉화군,128.7676179,36.88970363
3739,홍정희효자문,경기도,안산시 단원구,126.5509545,37.21128508
3740,민평기가옥,대전광역시,대덕구,127.4653418,36.44721556
3741,청주고은리고택,충청북도,청주시 상당구,127.517946,36.56621843
3742,북촌댁,경상북도,안동시,128.5179233,36.53961278
3743,김좌진생가지,충청남도,홍성군,126.5468571,36.597252
3744,벽초홍명희생가,충청북도,괴산군,127.7950079,36.8136578
3745,무섬마을,경상북도,영주시,128.6214459,36.73180301
3746,청송초전댁,경상북도,청송군,129.0267025,36.4379749
3747,양동이원봉가옥,경상북도,경주시,129.2548282,36.0031224
3748,춘우재고택,경상북도,예천군,128.4413134,36.70632098
3749,김씨율리종택,경상북도,안동시,128.6689546,36.57760378
3750,전주류씨삼산종택,경상북도,안동시,128.8537165,36.66195648
3751,애은당고택,경상북도,포항시 북구,129.1861396,36.16676336
3752,홍난파가옥,서울특별시,종로구,126.9650832,37.57166259
3753,윤상원생가,광주광역시,광산구,126.7626291,35.21129012
3754,예덕상무사,충청남도,예산군,126.6513533,36.68638369
3755,성삼문선생유허,충청남도,홍성군,126.7304549,36.64536109
3756,어명기가옥,강원도,고성군,128.5178936,38.3147997
3757,평창지동봉가옥,강원도,평창군,128.3793187,37.33348307
3758,이광로가옥,강원도,강릉시,128.9096538,37.79185759
3759,김우열가옥,충청남도,홍성군,126.5488314,36.60670866
3760,사로당,충청북도,영동군,127.9302592,36.20530896
3761,묵정리고가,충청북도,영동군,127.6996825,36.12125824
3762,조종수가옥,전라남도,영암군,126.6222794,34.75939211
3763,박경중가옥,전라남도,나주시,126.7185201,35.03047275
3764,쌍암고택,경상북도,구미시,128.3840679,36.19001421
3765,김규진가옥,경상북도,영주시,128.6220974,36.73061481
3766,성성재종택,경상북도,안동시,128.8649173,36.703123
3767,하회마을지산고택,경상북도,안동시,128.5197569,36.53835849
3768,월암재,경상북도,경주시,129.2161722,35.81562278
3769,창경궁,서울특별시,종로구,126.9943767,37.58161293
3770,경복궁,서울특별시,종로구,126.9766897,37.58013678
3771,오두산성,경기도,파주시,126.6869597,37.79014262
3772,면천읍성,충청남도,당진시,126.6661148,36.81696272
3773,두정산성,전라북도,정읍시,126.7853509,35.60585624
3774,봉의산성,강원도,춘천시,127.7327927,37.88940447
3775,선암산성,전라남도,광양시,127.7264656,35.05022672
3776,성황산성,전라북도,정읍시,126.7693962,35.62510734
3777,할미성,경상북도,문경시,128.3206432,36.75698572
3778,신당산성,경상남도,창녕군,128.5189076,35.49234356
3779,구영등성,경상남도,거제시,128.6975409,35.02795618
3780,평택자미산성지,경기도,평택시,126.9310746,37.01831494
3781,홍성신금성,충청남도,홍성군,126.554844,36.53944549
3782,사정성,대전광역시,중구,127.3845665,36.29015694
3783,성묘산성,전라남도,영암군,126.6603072,34.79982014
3784,화왕산성,경상남도,창녕군,128.5347149,35.54490648
3785,동고산성,전라북도,전주시 완산구,127.1728561,35.81055342
3786,이천온천,경기도,이천시,127.4511059,37.27560381
3787,동부동5층전탑,경상북도,안동시,128.7314452,36.56245484
3788,오층석탑,제주특별자치도,제주시,126.5982559,33.52916523
3789,나주북문외삼층석탑,전라남도,나주시,126.7165498,35.03296383
3790,홍교,전라남도,여수시,127.6993636,34.82156108
3791,서악리삼층석탑,경상북도,경주시,129.1967631,35.83193356
3792,물걸리삼층석탑,강원도,홍천군,128.1469819,37.78585663
3793,용명리사지삼층석탑,경상북도,경주시,129.1217855,35.869479
3794,철천리칠불석상,전라남도,나주시,126.7823026,34.93963577
3795,보림사서부도,전라남도,장흥군,126.8880178,34.81427128
3796,상주석각천인상,경상북도,상주시,128.1550988,36.40500509
3797,대웅전,대구광역시,동구,128.7148462,35.97637997
3798,연화문당간지주,경상북도,경주시,129.253425,35.82883161
3799,마애보살입상,경상북도,구미시,128.3005125,36.10502318
3800,유리제대부배,경상북도,경주시,129.227876,35.82944414
3801,대웅전,전라남도,영광군,126.5499695,35.20075068
3802,부도,울산광역시,울주군,129.0325718,35.62129607
3803,창리삼층석탑,경기도,여주시,127.6479345,37.29420198
3804,지보사삼층석탑,경상북도,군위군,128.6019679,36.25767521
3805,개태사지석불입상,충청남도,논산시,127.2294514,36.24080377
3806,석조여래좌상,광주광역시,동구,126.9724793,35.12228629
3807,청도석빙고,경상북도,청도군,128.7083743,35.64939163
3808,만어사삼층석탑,경상남도,밀양시,128.8462045,35.45481433
3809,석조보살입상,경상북도,김천시,128.2020986,36.22402079
3810,비인오층석탑,충청남도,서천군,126.5986452,36.14740983
3811,석불상,경상북도,경주시,129.230089,35.85772072
3812,대웅전,충청북도,청주시 서원구,127.4130025,36.55240341
3813,회천동삼층석탑,경상북도,영양군,129.1994192,36.61935527
3814,사사자삼층석탑,강원도,홍천군,127.8887826,37.69413472
3815,금둔사지삼층석탑,전라남도,순천시,127.3407453,34.92538122
3816,용미리석불입상,경기도,파주시,126.8642159,37.75405902
3817,읍내리당간지주,충청남도,아산시,127.0161855,36.7612146
3818,석조여래좌상,경상북도,예천군,128.4011906,36.73087681
3819,현풍석빙고,대구광역시,달성군,128.4516482,35.69755937
3820,괴치리고분,전라북도,고창군,126.6270588,35.38065967
3821,정현왕후묘,서울특별시,강남구,127.0472455,37.50971432
3822,장산토우총,경상북도,경주시,129.1912963,35.81567534
3823,정릉,서울특별시,성북구,127.0056744,37.60218177
3824,두산동고분군,대구광역시,수성구,128.622779,35.828429
3825,경주문무대왕릉,경상북도,경주시,129.4868652,35.73813371
3826,진흥왕릉,경상북도,경주시,129.1839914,35.82908989
3827,천마총,경상북도,경주시,129.2105668,35.83859196
3828,감은이오름,제주특별자치도,제주시,126.7910722,33.48272248
3829,안세미,제주특별자치도,제주시,126.60618,33.4680342
3830,민오름,제주특별자치도,제주시,126.6375269,33.43649366
3831,무악,제주특별자치도,서귀포시,126.3671755,33.31676799
3832,수리봉,경기도,양평군,127.6978935,37.47288109
3833,지리산황금능선,경상남도,산청군,127.800872,35.27773023
3834,가마오름,제주특별자치도,제주시,126.2474941,33.30568961
3835,마오름,제주특별자치도,제주시,126.2434415,33.33810137
3836,인정오름,제주특별자치도,서귀포시,126.5852264,33.28460917
3837,골체오름,제주특별자치도,제주시,126.7049581,33.45056727
3838,모지오름,제주특별자치도,서귀포시,126.7691379,33.39553148
3839,영모루,제주특별자치도,서귀포시,126.7976608,33.4045835
3840,대청봉,강원도,속초시,128.4651381,38.11928629
3841,가조도옥녀봉,경상남도,거제시,128.5241181,34.96647192
3842,밝은오름,제주특별자치도,제주시,126.2658648,33.36153691
3843,뒤굽은이,제주특별자치도,제주시,126.7681228,33.47894434
3844,설오름,제주특별자치도,서귀포시,126.768676,33.37024936
3845,한두술동산,제주특별자치도,제주시,126.8195401,33.51448081
3846,아끈다랑쉬,제주특별자치도,제주시,126.8314261,33.47465003
3847,신산오름,제주특별자치도,서귀포시,126.3619408,33.26293469
3848,왕관릉,제주특별자치도,제주시,126.5427913,33.38853416
3849,녹하지악,제주특별자치도,서귀포시,126.4319321,33.3048157
3850,꾀꼬리오름,제주특별자치도,제주시,126.677584,33.46203468
3851,마늘봉,경상북도,안동시,128.5218979,36.52172747
3852,회령봉,강원도,평창군,128.3671481,37.68278693
3853,갑선이오름,제주특별자치도,서귀포시,126.7811767,33.3616185
3854,누운오름,제주특별자치도,제주시,126.331192,33.36287508
3855,황새봉,광주광역시,서구,126.8728749,35.12060709
3856,괭이모루,제주특별자치도,제주시,126.778016,33.46380727
3857,비치미,제주특별자치도,제주시,126.7664988,33.42866244
3858,베릿네오름,제주특별자치도,서귀포시,126.4209945,33.24766858
3859,탑동양관,충청북도,청주시 상당구,127.4984289,36.62785948
3860,여민루,충청남도,아산시,126.953847,36.85429274
3861,포천반월성,경기도,포천시,127.218633,37.89419428
3862,최고운유적,충청남도,보령시,126.5509269,36.25640648
3863,마하리백제고분군,경기도,화성시,126.9472993,37.18058894
3864,수촌리고분군,충청남도,공주시,127.1355781,36.51948376
3865,모조은잔,경상북도,경주시,129.311109,35.80630298
3866,양주관아지,경기도,양주시,127.0295743,37.78564326
3867,원당리유물산포지,경기도,연천군,126.8873889,37.98478072
3868,원당리유적지,경기도,연천군,126.8775676,37.97118138
3869,도신리요지,경기도,연천군,127.0984185,38.13996692
3870,마전향교터,경기도,연천군,126.992228,38.0332951
3871,아미리느티나무,경기도,연천군,126.9730798,38.02346291
3872,신재한상경영정,경기도,남양주시,127.2056596,37.71467752
3873,아미타불화,대전광역시,동구,127.469637,36.30135213
3874,괘고정수,광주광역시,남구,126.8480482,35.09232891
3875,신매리석실고분,강원도,춘천시,127.7072976,37.91736297
3876,춘천신매리유적,강원도,춘천시,127.7113929,37.92877083
3877,고대리지석묘군,강원도,양구군,127.9756315,38.14832396
3878,용담굴,강원도,영월군,128.5347136,37.1472636
3879,마애석불,경상북도,경주시,129.2366152,35.81111617
3880,조중봉후율사,충청북도,보은군,127.6530178,36.47775223
3881,장암정,전라남도,영암군,126.7303151,34.80569008
3882,대마성산리지석묘군,전라남도,영광군,126.6091093,35.31542242
3883,동백정,전라남도,장흥군,126.9275026,34.73455266
3884,상월정,전라남도,담양군,127.0428492,35.22274619
3885,익산향교은행나무,전라북도,익산시,127.0587591,35.99678186
3886,논개묘역,경상남도,함양군,127.6764906,35.68307838
3887,창원내동패총,경상남도,창원시 성산구,128.6622544,35.22304726
3888,류관선생묘,경기도,양평군,127.3923036,37.4663292
3889,윤별동묘,경상북도,예천군,128.5152687,36.66396517
3890,석문정,경상북도,안동시,128.6667227,36.55989387
3891,풍산류씨재사,경상북도,봉화군,128.940574,36.8750516
3892,동백나무군락,제주특별자치도,서귀포시,126.7523407,33.33044297
3893,영해경수당종택,경상북도,영덕군,129.3765607,36.53994358
3894,조인정사,충청남도,예산군,126.6230474,36.66278627
3895,사천왕문,충청남도,예산군,126.6225907,36.66198818
3896,자동서원,경상북도,김천시,128.0836861,36.02644122
3897,경주최씨참의공파재실,전라북도,익산시,126.9071124,36.08435151
3898,윤관장군묘,경기도,파주시,126.8565619,37.76832798
3899,감곡매괴성모순례지성당,충청북도,음성군,127.640975,37.12181859
3900,망진산봉수대,경상남도,진주시,128.0760452,35.1770087
3901,보현성지,강원도,강릉시,128.7853844,37.73980912
3902,서울한양도성,서울특별시,종로구,127.0085826,37.57420843
3903,정약전유적지,전라남도,신안군,125.4077248,34.6437442
3904,제주성지,제주특별자치도,제주시,126.5254974,33.51018776
3905,중봉조헌선생묘,충청북도,옥천군,127.6892959,36.380669
3906,홍유한유적지,경상북도,영주시,128.6245001,36.90736037
3907,석불암,경기도,여주시,127.5435422,37.37135031
3908,잿머리성황당,경기도,안산시 단원구,126.7514367,37.30919882
3909,파사성,경기도,여주시,127.5494367,37.41078693
3910,목포시사,전라남도,목포시,126.3772946,34.79007489
3911,진해루,경상남도,창원시 진해구,128.6855933,35.14724081
3912,용강동고분,경상북도,경주시,129.2244205,35.86134291
3913,안압지출토금동판불상일괄,경상북도,경주시,129.227876,35.82944414
3914,양동대성헌,경상북도,경주시,129.252011,36.00242052
3915,도신리태실,경기도,연천군,127.0984572,38.16753591
3916,선정비대좌,경기도,연천군,126.9864238,38.02380423
3917,용주사천보루,경기도,화성시,127.005051,37.21227333
3918,칠장사부도군,경기도,안성시,127.4041992,37.02728688
3919,수석리토성,경기도,남양주시,127.1751604,37.59007367
3920,수운최제우유허지,울산광역시,중구,129.2912605,35.56759507
3921,방동리고구려고분,강원도,춘천시,127.6611742,37.90328364
3922,보광사지,충청남도,부여군,126.8449279,36.1652559
3923,칠현유적지,전라남도,장성군,126.7602783,35.37513064
3924,월산재,전라남도,장흥군,126.9383231,34.6297907
3925,군자정,전라북도,정읍시,126.7723792,35.61898847
3926,몽심재,전라북도,남원시,127.3747151,35.33799652
3927,금헌묘석상,경상남도,창녕군,128.4582042,35.61378608
3928,옥산성지,경상남도,거제시,128.5982959,34.8543036
3929,비봉리패총,경상남도,창녕군,128.6342347,35.40937009
3930,옥연사,경상북도,상주시,127.9199651,36.41611066
3931,성주기국정,경상북도,성주군,128.2183521,35.95820122
3932,첨경재,경상북도,성주군,128.329257,35.92990032
3933,칠탄숙강당,경상북도,군위군,128.533362,36.25222101
3934,귀래정,경상북도,안동시,128.7372396,36.55384488
3935,사촌리향나무,경상북도,의성군,128.7618192,36.42430423
3936,채하정,충청북도,영동군,127.6829895,36.13140174
3937,영모재,충청북도,영동군,127.6544689,36.14337837
3938,석종형부도,충청북도,영동군,127.6098178,36.15736936
3939,이충무공진뱀미유지,경상남도,진주시,127.8946348,35.21355396
3940,경덕단,경상남도,밀양시,128.6490503,35.47169868
3941,선병우고가,충청북도,보은군,127.7917932,36.47071994
3942,우화관,경기도,수원시 팔달구,127.0138302,37.28296276
3943,화소굴,충청남도,예산군,126.6220707,36.66319682
3944,청련단,충청남도,예산군,126.6223392,36.6630853
3945,우당이회영집터,서울특별시,중구,126.9859905,37.5645209
3946,괘릉,경상북도,경주시,129.3202692,35.75975567
3947,오현단,제주특별자치도,제주시,126.5254974,33.51018776
3948,김면장군유적지,경상북도,고령군,128.2463898,35.71617194
3949,돌염전,제주특별자치도,제주시,126.4465878,33.49806369
3950,신촌리고분군,전라남도,나주시,126.6614478,34.91557778
3951,당간지주,강원도,홍천군,127.8833217,37.68763064
3952,대지재사,경상북도,예천군,128.5123417,36.60445169
3953,진천농다리,충청북도,진천군,127.493296,36.82596963
3954,최항선생묘,경기도,광주시,127.2733127,37.46180444
3955,서울선잠단지,서울특별시,성북구,126.9994028,37.59360249
3956,곤릉,인천광역시,강화군,126.4633764,37.66823442
3957,수양개선사유적,충청북도,단양군,128.3254992,36.95581852
3958,심원사지부도군,경기도,연천군,127.1476454,38.12906187
3959,동중리사지,경기도,연천군,126.9409016,38.07283921
3960,신답리유물산포지,경기도,연천군,127.1066852,38.04562681
3961,안성공원석조광배,경기도,안성시,127.2734301,37.00508108
3962,여주시경수연도,경기도,여주시,127.7371683,37.28614237
3963,연암산선사유적,대구광역시,북구,128.597975,35.89774276
3964,염불사지,경상북도,경주시,129.2435976,35.78766508
3965,지선리고분군,충청남도,부여군,126.7156791,36.36465304
3966,망금산관방성,전라남도,진도군,126.3060831,34.56214608
3967,해남윤씨영모당,전라남도,강진군,126.7056146,34.5777798
3968,승주정헌재,전라남도,순천시,127.3044354,35.06401441
3969,오괴정,전라북도,임실군,127.3028126,35.51087675
3970,심소정,경상남도,거창군,127.939922,35.68438183
3971,신안정사,경상남도,산청군,127.946862,35.31108248
3972,금성리토성지,경상남도,사천시,127.9690455,35.14465916
3973,도전리마애불상군,경상남도,산청군,128.0191038,35.3414316
3974,세심정,경기도,양평군,127.6000084,37.50703364
3975,용문사대장전,경상북도,예천군,128.3693148,36.73137308
3976,금당실송림,경상북도,예천군,128.4109708,36.68975968
3977,함포재사,경상북도,예천군,128.4449108,36.71436814
3978,영해입천정,경상북도,영덕군,129.4211446,36.54160484
3979,충혼탑,강원도,고성군,128.4663274,38.38069577
3980,김재로묘,인천광역시,남동구,126.766183,37.44784063
3981,계화봉수대,전라북도,부안군,126.6321479,35.78894813
3982,후애돈대,인천광역시,강화군,126.4886323,37.60110296
3983,홍대용선생묘,충청남도,천안시 동남구,127.29333,36.75402474
3984,천존고,경상북도,경주시,129.3081336,35.78229127
3985,백련당,충청남도,예산군,126.6229148,36.66305943
3986,금성관,전라남도,나주시,126.7165232,35.033333
3987,진해현관아,경상남도,창원시 마산합포구,128.4876793,35.11458543
3988,숭덕전,경상북도,경주시,129.2096052,35.82204568
3989,강릉동헌성지,강원도,강릉시,128.8919862,37.70333336
3990,동강사당,경상북도,의성군,128.7494329,36.31981718
3991,동래읍성지,부산광역시,동래구,129.0907104,35.2105299
3992,보원사지,충청남도,서산시,126.6023624,36.7618013
3993,이승휴유허지,강원도,삼척시,129.0421955,37.44445312
3994,허미수선생유적,경상남도,창원시 의창구,128.6021964,35.28154493
3995,황새바위성지,충청남도,공주시,127.119889,36.46362313
3996,대웅전,전라남도,구례군,127.4979349,35.25727354
3997,돌산군관청,전라남도,여수시,127.7222179,34.6169391
3998,굴암돈대,인천광역시,강화군,126.4059248,37.6671918
3999,경산병영유적,경상북도,경산시,128.7682633,35.84775457
4000,옥전고분군,경상남도,합천군,128.2793218,35.58190091
4001,경주삼릉계곡석조여래좌상,경상북도,경주시,129.2148556,35.79690851
4002,수봉정,경상북도,경주시,129.3237387,35.76343299
4003,독락당조각자나무,경상북도,경주시,129.1596721,36.01672492
4004,삼곶리유물산포지,경기도,연천군,127.0296636,38.12369793
4005,고릉리요지,경기도,연천군,127.0383876,38.01034712
4006,기솔리석불입상,경기도,안성시,127.3431492,37.06756354
4007,칠장사당간,경기도,안성시,127.399755,37.02503061
4008,삼봉집목판,경기도,평택시,127.1202856,37.07886528
4009,처리선돌,경기도,여주시,127.6614774,37.22920661
4010,파계사배석,대구광역시,동구,128.6404672,36.00150278
4011,주전봉수대,울산광역시,동구,129.4469904,35.54415173
4012,범세동선생묘,광주광역시,광산구,126.6789277,35.17484517
4013,김유신장군동상,경상북도,경주시,129.2168711,35.8585983
4014,남혈사지,충청남도,공주시,127.1119843,36.43276019
4015,연산영사재,충청남도,논산시,127.1865903,36.19713908
4016,신촌리고분군,전라남도,나주시,126.6617759,34.91008268
4017,말무덤,전라남도,강진군,126.7606445,34.72331456
4018,성월리월전고분,전라남도,담양군,126.9758016,35.21345808
4019,황방촌영정,전라북도,진안군,127.5603802,35.90318549
4020,호룡보루,전라북도,장수군,127.3947563,35.58487939
4021,단성운리매화나무,경상남도,산청군,127.8998973,35.32199117
4022,세종대왕태실지,경상남도,사천시,127.9052347,35.13583992
4023,감악사지부도,경상남도,거창군,127.9294489,35.58741281
4024,관해정,경상남도,창원시 마산합포구,128.5617725,35.21128393
4025,무계리지석묘,경상남도,김해시,128.8132216,35.19882962
4026,동서재,경상북도,안동시,128.7098006,36.56198956
4027,애련정,경상북도,경산시,128.790967,35.86636819
4028,대봉재사,경상북도,영덕군,129.3383295,36.57048696
4029,성하신당,경상북도,울릉군,130.8010715,37.51230933
4030,안산청문당,경기도,안산시 상록구,126.8729266,37.33926702
4031,바우덕이사당,경기도,안성시,127.2918882,36.91325674
4032,영운재,경상남도,김해시,128.8994442,35.26595974
4033,구형왕릉,경상남도,산청군,127.800423,35.44934118
4034,고부구읍성지,전라북도,정읍시,126.7669624,35.62686786
4035,남양성모성지,경기도,화성시,126.8169078,37.20450328
4036,안면암,충청남도,태안군,126.3750088,36.55938721
4037,오포대,전라남도,목포시,126.3797817,34.78860052
4038,천호성지,전라북도,완주군,127.1297404,36.03699006
4039,흥덕사지,충청북도,청주시 흥덕구,127.4722011,36.64467316
4040,고려이궁지,인천광역시,강화군,126.4214897,37.60971134
4041,경주구황동당간지주,경상북도,경주시,129.2333693,35.84011572
4042,취우당지,경기도,연천군,127.0226636,38.12258602
4043,북삼리석불입상,경기도,연천군,127.0058191,38.09552844
4044,북삼리유물산포지,경기도,연천군,127.0039383,38.08546317
4045,통현리지석묘,경기도,연천군,127.0792198,38.07623643
4046,숭열전,경기도,광주시,127.180293,37.48135412
4047,유정리석불좌상,경기도,광주시,127.3317283,37.29377089
4048,도립리육괴정,경기도,이천시,127.4580232,37.34197606
4049,금수정,경기도,포천시,127.186483,38.01921652
4050,기성관,대전광역시,유성구,127.3162661,36.29966974
4051,볼음도은행나무,인천광역시,강화군,126.1745753,37.67643573
4052,김형기가옥,강원도,동해시,129.1082021,37.47141663
4053,결성동헌,충청남도,홍성군,126.5448416,36.52375951
4054,부여홍산현관아,충청남도,부여군,126.754516,36.21494384
4055,정유재란열부순절지,전라남도,영광군,126.3888114,35.34485954
4056,예덕리고분군,전라남도,함평군,126.6106329,35.21762242
4057,화봉재,전라북도,군산시,126.6890652,35.91513404
4058,여산동헌느티나무,전라북도,익산시,127.0853412,36.05907978
4059,최윤덕장상묘,경상남도,창원시 의창구,128.622003,35.3145611
4060,청암사대웅전,경상북도,김천시,128.0029107,35.89141942
4061,삼수정,경상북도,예천군,128.3292663,36.54467721
4062,풍산류씨수동재사,경상북도,안동시,128.6220164,36.57851993
4063,삼구정,경상북도,영양군,129.1405625,36.65800488
4064,적멸보궁터,강원도,춘천시,127.8035654,37.99086961
4065,여의정,충청북도,영동군,127.6781276,36.13062361
4066,신선대,경상남도,거제시,128.6624823,34.73799755
4067,칠거죄지,경상남도,함안군,128.4424917,35.20476596
4068,송산서원,경상북도,구미시,128.3962431,36.23029459
4069,석파정,서울특별시,종로구,126.9626586,37.59496483
4070,참성단,인천광역시,강화군,126.4296808,37.61559739
4071,경수당,경상북도,성주군,128.2148263,35.95065649
4072,거상김만덕객주터,제주특별자치도,제주시,126.5319882,33.51641432
4073,대흥봉수산성지,충청남도,예산군,126.7887798,36.60613837
4074,연산군유배지,인천광역시,강화군,126.2921332,37.78144118
4075,구계등,전라남도,완도군,126.6946519,34.29326263
4076,권금성,강원도,속초시,128.492769,38.16646068
4077,길상사,충청북도,진천군,127.4228601,36.85327809
4078,단군전,전라남도,곡성군,127.2930505,35.28779187
4079,옥간정,경상북도,영천시,128.9479378,36.11477918
4080,울산장대성지,울산광역시,중구,129.3508846,35.57121257
4081,장고봉고분,전라남도,해남군,126.6857378,34.45634024
4082,최경회유적지,전라남도,화순군,126.9973462,35.05139509
4083,김정은전통가옥,강원도,춘천시,127.7290841,37.84507557
4084,이금재가옥,전라남도,보성군,127.1870655,34.76291702
4085,이일장군묘소,경기도,용인시 처인구,127.2146455,37.33178792
4086,만덕사지,부산광역시,북구,129.0442376,35.21580433
4087,은진송씨재실,대전광역시,동구,127.4473721,36.28660461
4088,황오동고분군,경상북도,경주시,129.2184328,35.84005299
4089,구산동고분군,경상남도,김해시,128.8777083,35.24387687
4090,미륵산성,충청북도,괴산군,127.8184205,36.64339857
4091,방산동백자요지,경기도,시흥시,126.7738787,37.41445246
4092,부장리고분군,충청남도,서산시,126.5205809,36.78495003
4093,함안말이산고분군,경상남도,함안군,128.4066593,35.26953663
4094,삼용리백제토기요지,충청북도,진천군,127.4709336,36.90291276
4095,삼릉계곡관음보살상,경상북도,경주시,129.2147279,35.79726137
4096,경주황오리고분군,경상북도,경주시,129.2172159,35.8391012
4097,구미리유물산포지,경기도,연천군,126.9651925,38.00450956
4098,주월리구석기유적,경기도,파주시,126.8966109,37.98013624
4099,아양동미륵,경기도,안성시,127.2631952,37.00577161
4100,청량당,경기도,광주시,127.1762594,37.47984101
4101,봉선사괘불,경기도,남양주시,127.1833517,37.74729168
4102,석조보살입상,대전광역시,유성구,127.294242,36.3144863
4103,율리영축사지,울산광역시,울주군,129.2336518,35.52890493
4104,망양돈대,인천광역시,강화군,126.3742632,37.70121367
4105,한서남궁억묘역,강원도,홍천군,127.6044274,37.69255111
4106,승언리상여,충청남도,태안군,126.3420339,36.53337119
4107,오량리고인돌,충청남도,부여군,126.8601692,36.14451513
4108,김자수유적,충청북도,영동군,127.7238256,36.21087138
4109,닭바위,경상북도,울릉군,131.8685779,37.24119182
4110,거북바위,서울특별시,도봉구,127.0130309,37.6926879
4111,큰가제바위,경상북도,울릉군,131.8637103,37.24708561
4112,비래바위,강원도,화천군,127.5645416,38.14436156
4113,심종태바위,울산광역시,울주군,129.007529,35.56386188
4114,자작바위,충청남도,공주시,127.2391945,36.36059357
4115,다람재,대구광역시,달성군,128.3763594,35.69939667
4116,미역바위,경상북도,울릉군,131.8669358,37.24120531
4117,홈통바위,강원도,춘천시,127.8078666,37.99586679
4118,얼굴바위,경상북도,울릉군,131.8700141,37.23884762
4119,의암,경상남도,진주시,128.0825457,35.18963344
4120,금제과대및요패,경상북도,경주시,129.227876,35.82944414
4121,통감속편,경상북도,경주시,129.2540349,36.00394641
4122,다보탑,경상북도,경주시,129.3322549,35.79000007
4123,금관총금관,경상북도,경주시,129.227876,35.82944414
4124,대웅전,경상남도,양산시,129.0637071,35.48794074
4125,금모,경상북도,경주시,129.227876,35.82944414
4126,창녕군충혼탑,경상남도,창녕군,128.5044199,35.52222446
4127,현충탑,경기도,여주시,127.6489454,37.29404747
4128,만귀정,광주광역시,서구,126.8340124,35.120907
4129,선조어서각,경상남도,김해시,128.8612818,35.22249368
4130,소공대비,강원도,삼척시,129.3260105,37.22381371
4131,청마리제신탑,충청북도,옥천군,127.6604839,36.30518931
4132,금산사육각다층석탑,전라북도,김제시,127.0534805,35.72327776
4133,봉암사삼층석탑,경상북도,문경시,128.0060306,36.70036556
4134,봉정사삼층석탑,경상북도,안동시,128.6631805,36.65308004
4135,덕미각,경상북도,포항시 남구,129.4972765,35.88902498
4136,지지원,경상남도,함안군,128.4397432,35.20694232
4137,진원리5층석탑,전라남도,장성군,126.8452761,35.26958378
4138,월남참전기념비,전라북도,김제시,126.94985,35.90741094
4139,현충탑,인천광역시,강화군,126.4908538,37.74707667
4140,향성사지3층석탑,강원도,속초시,128.4996413,38.17193657
4141,위령비,경상남도,창원시 진해구,128.6818684,35.15276838
4142,강일선효자정문,경기도,안성시,127.335584,37.03618753
4143,하효자정려각,대구광역시,수성구,128.6468718,35.87682043
4144,고월의비,대구광역시,달서구,128.5591842,35.85037784
4145,갑둔리3층석탑,강원도,인제군,128.1439574,37.92092833
4146,충령탑,충청남도,공주시,127.12402,36.44399065
4147,석탑,전라북도,익산시,127.0306935,36.01271237
4148,남복리5층석탑,전라북도,정읍시,126.778332,35.61534923
4149,법수사지삼층석탑,경상북도,성주군,128.1466898,35.80329376
4150,정각리삼층석탑,경상북도,영천시,128.9925173,36.1513409
4151,수심대,충청남도,금산군,127.3954992,36.16364913
4152,명량대첩비,전라남도,해남군,126.3104675,34.59253974
4153,문장삼일만세탑,전라남도,함평군,126.6053975,35.19107158
4154,일주문,경상남도,양산시,129.065934,35.48782792
4155,4.19탑,서울특별시,강북구,127.0068025,37.64859174
4156,현충탑,경기도,시흥시,126.8597956,37.39914494
