,사업장명,시도명,시군구명,위경도
1943,옥수동새시장,경상남도,거제시,"[34.88183774373249, 128.73954242147082]"
1944,옥현상가,경상남도,거제시,"[34.89414977603276, 128.6890475789877]"
1945,홈플러스거제점,경상남도,거제시,"[34.888287996140775, 128.61573182901148]"
1946,디큐브거제백화점,경상남도,거제시,"[34.888287996140775, 128.61573182901148]"
1947,(주)서원유통 탑마트 장승포점,경상남도,거제시,"[34.868302143425446, 128.72948042696797]"
1948,홈플러스(주)익스프레스 거제상동점,경상남도,거제시,"[34.86156348437379, 128.639300231473]"
1949,홈플러스(주)익스프레스 거제고현점,경상남도,거제시,"[34.893191271666375, 128.62895641178628]"
1950,롯데쇼핑(주) 롯데마트 거제점,경상남도,거제시,"[34.88792462694733, 128.6861368695564]"
1951,롯데쇼핑(주)롯데슈퍼원주점,강원도,원주시,"[37.338682079511386, 127.9540983167088]"
1952,중앙시민전통시장,강원도,원주시,"[37.348933718765046, 127.94885089303801]"
1953,롯데쇼핑(주)롯데마트 원주점,강원도,원주시,"[37.34295741432181, 127.92675207467983]"
1954,에이케이에스앤디(주) AK원주점,강원도,원주시,"[37.34295741432181, 127.92675207467983]"
1955,중앙시장,강원도,원주시,"[37.347123613544476, 127.94937988109955]"
1956,자유시장,강원도,원주시,"[37.348160820043816, 127.94808402865658]"
1957,남부시장,강원도,원주시,"[37.34026951435153, 127.95362589124905]"
1958,북원상가시장,강원도,원주시,"[37.3820467458742, 127.94766485088411]"
1959,도영쇼핑센타,강원도,원주시,"[37.33148955307455, 127.94217219557444]"
1960,원주원예농협하나로클럽,강원도,원주시,"[37.33834417760012, 127.93803845023332]"
1961,(주)이마트원주점,강원도,원주시,"[37.317861515009255, 127.91793745503362]"
1962,원주 프리미엄 아울렛,강원도,원주시,"[37.322421964539764, 127.95693995061372]"
1963,홈플러스 원주점,강원도,원주시,"[37.314983170224025, 127.96653049106403]"
1964,원주 무실동 판매시설(CROSS AVENUE WONJU),강원도,원주시,"[37.327476365446344, 127.92427497484857]"
1965,남광주농수산물종합상가,광주광역시,동구,"[35.13663133786026, 126.91963742400779]"
1966,롯데슈퍼연수점,인천광역시,연수구,"[37.40269721949875, 126.67177223775626]"
1967,이마트 연수점,인천광역시,연수구,"[37.40153357615221, 126.68036461897047]"
1968,연수구옥련시장,인천광역시,연수구,"[37.4068611, 126.664355]"
1969,연수구옥련시장상점가사업협동조합,인천광역시,연수구,"[37.42187160846862, 126.64604183546493]"
1970,(주)LF네트웍스 연수점,인천광역시,연수구,"[37.4166703854849, 126.66818802837294]"
1971,홈플러스 인천연수점,인천광역시,연수구,"[37.403229593143564, 126.68292223224024]"
1972,롯데마트연수점,인천광역시,연수구,"[37.412338127036094, 126.67438729491752]"
1973,롯데마켓999 연수1동점,인천광역시,연수구,"[37.41686023876611, 126.67683770191346]"
1974,롯데마트연수점,인천광역시,연수구,"[37.412338127036094, 126.67438729491752]"
1975,롯데마켓999 연수1동점,인천광역시,연수구,"[37.41686023876611, 126.67683770191346]"
1976,스퀘어원,인천광역시,연수구,"[37.403229593143564, 126.68292223224024]"
1977,롯데쇼핑(주) 롯데마트 송도점,인천광역시,연수구,"[37.385491310636354, 126.64260171746251]"
1978,홈플러스 인천송도점,인천광역시,연수구,"[37.37737615526226, 126.65563523805083]"
1979,현대백화점 프리미엄 아울렛 송도점,인천광역시,연수구,"[37.37962900671634, 126.65777749430262]"
1980,코스트코 홀세일 송도점,인천광역시,연수구,"[37.38697535714897, 126.63252253770115]"
