,체험지명,시도명,시군구명,경도,위도
19654,착한공작소,전북,전주시,127.1432418,35.81507911
19655,헤펠레목공방 정읍점,NaN,NaN,126.8856255,35.53986042
19656,미선공예,전북,전주시,127.1528964,35.81401995
19657,도꼼,전북,전주시,127.1530486,35.81491742
19658,십자수마을,전북,전주시,127.118478,35.79494483
19659,사각사각,전북,익산시,126.9495939,35.9442546
19660,온고을한지,전북,전주시,127.1648858,35.84581852
19661,창의예술연구회,전북,전주시,127.1466901,35.82127742
19662,향교길도자기,전북,전주시,127.1553711,35.81206285
19663,지크센트 아뜰리에,전북,전주시,127.1449021,35.81780253
19664,올라젬마,전북,전주시,127.150385,35.81836179
19665,군산목공방,전북,군산시,126.7133622,35.95754244
19666,예솜,전북,완주군,127.0527382,35.83425239
19667,풀내음체험교실,전북,남원시,127.391591,35.42112864
19668,평강공주뜨개방,전북,전주시,127.1518589,35.84796265
19669,문화화랑표구사,전북,전주시,127.1552967,35.81933071
19670,올디너리데이라탄,전북,전주시,127.1303899,35.81386982
19671,파고다한지 전라북도공예관,전북,전주시,127.148036,35.81605568
19672,가죽공예오늘,전북,전주시,127.1506621,35.81684913
19673,토베더,전북,전주시,127.1514005,35.81877509
19674,천사마을공동체공방,전북,전주시,127.159032,35.82293086
19675,온유캘리그라피,전북,전주시,127.1451558,35.81676397
19676,전주명품관,전북,전주시,127.1530936,35.81472178
19677,솔갤러리,전북,전주시,127.1469368,35.81763603
19678,유리공방,전북,전주시,127.0963915,35.81196598
19679,안나토퍼앤벌룬,전북,전주시,127.1683001,35.83402084
19680,진품명품문화장터,전북,전주시,127.151196,35.82002179
19681,보석십자수수재샵 송천점,전북,전주시,127.1304598,35.86399588
19682,무드온제이,전북,전주시,127.1100366,35.83449297
19683,전주액자,전북,전주시,127.1493829,35.81915074
19684,베르베르,전북,전주시,127.0968133,35.82037621
19685,자산도예,전북,전주시,127.1012229,35.82806934
19686,아마도가죽공방,전북,전주시,127.1540812,35.81562989
19687,소소,전북,전주시,127.1563102,35.81193185
19688,하시스튜디오,전북,전주시,127.1532737,35.81290642
19689,아로파 가죽공방,전북,전주시,127.1418763,35.81688145
19690,기린액자제작소,전북,전주시,127.1425834,35.81628938
19691,갤러리,전북,전주시,127.1420099,35.81609359
19692,오드아일랜드,전북,전주시,127.1426276,35.81749251
19693,모어이지,전북,전주시,127.1422273,35.81516233
19694,예전화랑,전북,전주시,127.1446463,35.81649421
19695,창석표구사,전북,전주시,127.1423151,35.81535239
19696,오이아,전북,전주시,127.14475,35.81690957
19697,빈틈 가죽공방,전북,전주시,127.1404537,35.81713908
19698,에스키모,전북,전주시,127.1424724,35.81854988
19699,태고당,전북,전주시,127.1439896,35.81555588
19700,빈티지카운티,전북,전주시,127.1445791,35.81662948
19701,앙큼S페인팅,전북,전주시,127.14073,35.81692966
19702,동이옥션,전북,전주시,127.1445593,35.81489187
19703,향인 전주점,전북,전주시,127.1434196,35.81735188
19704,온토,전북,전주시,127.139236,35.81809943
19705,보배씨잡화점,전북,전주시,127.1409685,35.81664819
19706,기린산방표구사,전북,전주시,127.144401,35.81541479
19707,라미,전북,전주시,127.1444699,35.8168369
19708,제나아뜰리에,전북,전주시,127.1422455,35.8154426
19709,소찌제작소,전북,전주시,127.1424664,35.81522964
19710,명동화랑,전북,전주시,127.1428603,35.81457306
19711,예림화랑,전북,전주시,127.1449852,35.81540328
19712,온고을화랑표구,전북,전주시,127.1448215,35.81543952
19713,동진화랑,전북,전주시,127.1432496,35.8150773
19714,제일표구사,전북,전주시,127.1454267,35.81479349
19715,바늘소녀공작소,전북,전주시,127.1448945,35.81421372
19716,미가,전북,전주시,127.1453055,35.81511809
19717,전주부채공방,전북,전주시,127.1437055,35.82001566
19718,공간수,전북,전주시,127.1436419,35.81421162
19719,중앙화랑,전북,전주시,127.1453562,35.81496301
19720,컬러스페이스,전북,전주시,127.1386998,35.81901934
19721,고석산방,전북,전주시,127.1464539,35.81502297
19722,완산조각,전북,전주시,127.140043,35.8138806
19723,원화랑필방,전북,전주시,127.1453238,35.81422762
19724,TD공방,전북,전주시,127.1459487,35.81705322
19725,나무철거,전북,전주시,127.1400695,35.81385533
19726,현대화랑,전북,전주시,127.1452927,35.81416638
19727,동양당필방,전북,전주시,127.1476658,35.81695018
19728,황실,전북,전주시,127.1466288,35.81867106
19729,옐로우아뜰리에,전북,전주시,127.1477468,35.81767109
19730,황금바늘스토리,전북,전주시,127.1476951,35.81780634
19731,선갤러리,전북,전주시,127.1479553,35.817934
19732,모넬로우,전북,전주시,127.1477557,35.81767108
19733,아트원갤러리,전북,전주시,127.1488003,35.81826733
19734,송남,전북,전주시,127.1468423,35.81621937
19735,갤러리고을,전북,전주시,127.1474302,35.8163989
19736,나무망치공방,전북,전주시,127.1481042,35.82002204
19737,제일뜨개방,전북,전주시,127.1480818,35.81573567
19738,고을표구액자,전북,전주시,127.1467679,35.81488199
19739,금정공작소,전북,전주시,127.1472135,35.81411717
19740,예담은공방,전북,전주시,127.1470898,35.81422908
19741,기린산방표구사,전북,전주시,127.1453752,35.81263323
19742,석향문인화실,전북,전주시,127.1478345,35.81544036
19743,문,전북,전주시,127.1483878,35.81843277
19744,온고,전북,전주시,127.150274,35.81758504
19745,기쁨가득,전북,전주시,127.1500025,35.81854432
19746,가보골동품,전북,전주시,127.1495113,35.81918483
19747,퀼트앳홈,전북,전주시,127.1490884,35.81908441
19748,육성액자갤러리,전북,전주시,127.1495836,35.81999407
19749,핑크랑카키,전북,전주시,127.1481316,35.8157257
19750,모노센트,전북,전주시,127.1489082,35.81445486
19751,꽃숙이공예공방촌,전북,전주시,127.1531282,35.81723265
19752,전주전통한지,전북,전주시,127.1514732,35.81972854
19753,코퍼,전북,전주시,127.1506937,35.8171447
19754,만물골동품,전북,전주시,127.1517877,35.81986513
19755,나전철기갤러리,전북,전주시,127.151871,35.81888626
19756,노나공방,NaN,NaN,127.1514961,35.81783947
19757,전주공예사,전북,전주시,127.1506362,35.81953491
19758,공작부인이공작한공작,전북,전주시,127.1515745,35.81945442
19759,소피의수예점,전북,전주시,127.1526321,35.81934854
19760,희망표구사,전북,전주시,127.1521783,35.82044505
19761,예담공예,전북,전주시,127.1482313,35.82056624
19762,한꼬,전북,전주시,127.1489443,35.82135036
19763,샛마루,전북,전주시,127.1515975,35.82050076
19764,반테나스,전북,전주시,127.149703,35.82229664
19765,나전칠기갤러리,전북,전주시,127.1475937,35.82221994
19766,서진갤러리,전북,전주시,127.1473876,35.82205526
19767,풍물장터갤러리,전북,전주시,127.1470445,35.82205117
19768,전통문화시제품제작소,전북,전주시,127.1489178,35.82137202
19769,박사랑갤러리,전북,전주시,127.1470966,35.82208265
19770,제제작업실,전북,전주시,127.1517996,35.8202824
19771,금홍공예,전북,전주시,127.1482302,35.82056534
19772,니들웍스 전주점,전북,전주시,127.1482302,35.82056534
19773,손한지,전북,전주시,127.1488626,35.82142797
19774,별별나,전북,전주시,127.1501151,35.82248449
19775,목우헌,전북,전주시,127.154987,35.81709589
19776,박금숙닥종이인형연구소,전북,전주시,127.1533726,35.81538566
19777,연아뜰리에,전북,전주시,127.1535407,35.81537823
19778,넷이세트,전북,전주시,127.1551821,35.81953634
19779,온누리공예,전북,전주시,127.1535496,35.8153638
19780,아라공방,전북,전주시,127.153579,35.81513124
19781,김완아트,전북,전주시,127.1524577,35.81606457
19782,루페은공예,전북,전주시,127.1538688,35.81566622
19783,뷰티풀캐리커쳐,전북,전주시,127.1523343,35.81519591
19784,다인,전북,전주시,127.1541295,35.81540632
19785,한빛,전북,전주시,127.154112,35.81553973
19786,아띠영,전북,전주시,127.1527997,35.81442024
19787,엔코아콜렉션,전북,전주시,127.1486537,35.8132574
19788,이상근얼레빗,전북,전주시,127.1527489,35.81326669
19789,비랩스튜디오,전북,전주시,127.1474622,35.81217735
19790,비안캔들,전북,전주시,127.1491853,35.81289263
19791,구이한복,전북,전주시,127.1475136,35.81300195
19792,감성민작화실,전북,전주시,127.1474707,35.81196104
19793,지핸즈 전주한옥마을본점,전북,전주시,127.1501643,35.81161433
19794,솜씨공방,전북,전주시,127.1472145,35.81221371
19795,쓰담,전북,전주시,127.1516568,35.81154486
19796,십분공방,전북,전주시,127.1514321,35.8120877
19797,소예공방,전북,전주시,127.1514267,35.81213457
19798,소나무도예공방,전북,전주시,127.1514553,35.81205162
19799,온고을공예방,전북,전주시,127.1522877,35.81222181
19800,미당,전북,전주시,127.152073,35.81164167
19801,프랑스자수 미엔느,전북,전주시,127.1506423,35.80986258
19802,바이크레더,전북,전주시,127.1491889,35.81009511
19803,지&얼라움,전북,전주시,127.151429,35.81160823
19804,아뜰리에274,전북,전주시,127.1508204,35.80981729
19805,도예공방소나무,전북,전주시,127.1532018,35.8117556
19806,한옥애향기,전북,전주시,127.1531827,35.8115961
19807,사랑이그림,전북,전주시,127.1535751,35.81193898
19808,삐나,전북,전주시,127.1509406,35.80961976
19809,백제당골동품,전북,전주시,127.139089,35.81248655
19810,광창당표구사,전북,전주시,127.1386155,35.81123885
19811,형제조각공예사,전북,전주시,127.136384,35.82113004
19812,게으른손뜨개,전북,전주시,127.1389073,35.82254483
19813,백이공방,전북,전주시,127.1417407,35.82404753
19814,삼성공예,전북,전주시,127.1422523,35.82485896
19815,에덴모사,전북,전주시,127.1438191,35.82410364
19816,태평동맘도예공방,전북,전주시,127.1396203,35.82589308
19817,그림그리는 화가삼춘,전북,전주시,127.1537994,35.81177646
19818,백산목공방,전북,전주시,127.1569421,35.81196347
19819,이택구갤러리,전북,전주시,127.1569123,35.81200226
19820,해와달과별이,전북,전주시,127.1531753,35.81235136
19821,태조공예,전북,전주시,127.1553707,35.81187538
19822,원도예,전북,전주시,127.1590395,35.82059479
19823,레그닷,전북,전주시,127.1581469,35.81915575
19824,에프갤러리,전북,전주시,127.1375426,35.82688326
19825,영창모사,전북,전주시,127.1452584,35.82448404
19826,동일액자앨범,전북,전주시,127.1458567,35.82423998
19827,밀당가게,전북,전주시,127.1477338,35.82617719
19828,나의라임오렌지나무,전북,전주시,127.145998,35.82826303
19829,지음,전북,전주시,127.1352418,35.82880375
19830,동문표구사,전북,전주시,127.1478251,35.82767497
19831,작은숲도자기,전북,전주시,127.1328915,35.82835754
19832,공진화랑,전북,전주시,127.1480479,35.82724931
19833,으뜸한지,전북,전주시,127.1460656,35.83015378
19834,두인갤러리,전북,전주시,127.1528884,35.82374726
19835,두인갤러리,전북,전주시,127.1504156,35.82575298
19836,애기똥풀공방,전북,전주시,127.1556009,35.822683
19837,우드유스튜디오,전북,전주시,127.1581106,35.82986095
19838,오향목,전북,전주시,127.1601526,35.83047471
19839,온새미로공방,전북,전주시,127.162223,35.82975453
19840,솔뫼화실,전북,전주시,127.1622648,35.82857563
19841,만들기대장,전북,전주시,127.1628797,35.8283621
19842,라온하제공방,전북,전주시,127.1629961,35.82683341
19843,승암산방,전북,전주시,127.1476956,35.82945061
19844,꽃네뜨개방,전북,전주시,127.14736,35.80594616
19845,도화지,전북,전주시,127.1505194,35.80983299
19846,미연,전북,전주시,127.1508038,35.80981281
19847,이소 전주본점,전북,전주시,127.1518605,35.809259
19848,적요숨쉬다,전북,전주시,127.151843,35.809387
19849,620정원,전북,전주시,127.1515491,35.80958205
19850,이재윤비누공장,전북,전주시,127.1517791,35.80836866
19851,선재미술관,전북,전주시,127.1517232,35.80921231
19852,백광흠창작공방,전북,전주시,127.1520473,35.80975266
19853,전라북도공예명품관,전북,전주시,127.1366574,35.80889872
19854,우석갤러리,전북,전주시,127.1364004,35.80871064
19855,작품하나민속관,전북,전주시,127.1359799,35.80867237
19856,공방루시,전북,전주시,127.1364347,35.80868807
19857,전주민속관,전북,전주시,127.1348602,35.80864839
19858,국보고미술원,전북,전주시,127.1341827,35.80847611
19859,석보당,전북,전주시,127.1351701,35.80875259
19860,캘리로드,전북,전주시,127.1351427,35.80499075
19861,전라액자,전북,전주시,127.1298736,35.80668913
19862,주인님작업실,전북,전주시,127.1301154,35.81110505
19863,한국공예세상,전북,전주시,127.1285304,35.80941329
19864,공방루아,전북,전주시,127.129188,35.80144813
19865,드리아드인,전북,전주시,127.1314134,35.80111946
19866,우드팩토리,전북,전주시,127.1264061,35.81640843
19867,효자뜨개방,전북,전주시,127.1248017,35.80231257
19868,갤러리모란,전북,전주시,127.1530446,35.8082589
19869,갤러리구석집,전북,전주시,127.1524428,35.80830293
19870,느와르403,전북,전주시,127.1527402,35.80646037
19871,JJ공예사랑,전북,전주시,127.152211,35.8097164
19872,도담클레이아트,전북,전주시,127.1894668,35.80215415
19873,황연주작업실,전북,전주시,127.1518478,35.80956365
19874,꼼지락,전북,전주시,127.1520494,35.80971841
19875,하루하나,전북,전주시,127.151779,35.8083272
19876,고사랑,전북,전주시,127.1454943,35.80090046
19877,하리피아,전북,전주시,127.1471101,35.8006182
19878,블랑드마크라메,전북,전주시,127.1507551,35.8045522
19879,짱공방,전북,전주시,127.1504201,35.80587567
19880,파란새벽,전북,전주시,127.1471101,35.80062
19881,프롬더블유,전북,전주시,127.1468148,35.8018569
19882,예술사랑,전북,전주시,127.1448833,35.80073987
19883,조이우드웍스,전북,전주시,127.1179926,35.81682795
19884,더반,전북,전주시,127.1156217,35.82091928
19885,어베러데이,전북,전주시,127.1154498,35.82143406
19886,김희섭갤러리,전북,전주시,127.1180613,35.8161231
19887,오브셉템버,전북,전주시,127.1202866,35.81321343
19888,그녀의바느질솜씨연,전북,전주시,127.11763,35.82081188
19889,자영공방,전북,전주시,127.121358,35.81998622
19890,폴라리스공방,전북,전주시,127.1187614,35.82482678
19891,마크라메공방,전북,전주시,127.1176931,35.82081182
19892,보은정지승공예연구소,전북,전주시,127.1220471,35.82193585
19893,아띠스토리,전북,전주시,127.118922,35.81676575
19894,타이니몰,전북,전주시,127.1184086,35.81377768
19895,공방 판,전북,전주시,127.1177074,35.81248776
19896,엘리 보석십자수 전주완산점,전북,전주시,127.1144752,35.81163288
19897,마음을전하는퀼트,전북,전주시,127.1142026,35.81209368
19898,도기랑자기랑,전북,전주시,127.1153045,35.8112121
19899,마실공예방,전북,전주시,127.1153061,35.81158071
19900,마실,전북,전주시,127.117617,35.81049786
19901,판,전북,전주시,127.1142414,35.81218107
19902,종이문화연구소,전북,전주시,127.1137033,35.82586271
19903,유영,전북,전주시,127.1070147,35.81604872
19904,가헌 캘리그라피 갤러리,전북,전주시,127.1086496,35.81404646
19905,코코하베,전북,전주시,127.1148864,35.82666371
19906,가구공방 욷은,전북,전주시,127.114338,35.8077711
19907,느웨,전북,전주시,127.1082408,35.81281029
19908,서신갤러리,전북,전주시,127.116027,35.82873731
19909,코코라 포레,전북,전주시,127.1074916,35.81601495
19910,필연구소,전북,전주시,127.1140822,35.82693846
19911,전라북도공예협동조합,전북,전주시,127.1064499,35.81821405
19912,호호캔디핸드페인팅,전북,전주시,127.1143221,35.828346
19913,더솝앤센트,전북,전주시,127.1080986,35.81241657
19914,그랑프리아트,전북,전주시,127.112568,35.82834405
19915,기쁨기업,전북,전주시,127.1138858,35.82969109
19916,묵빛캘리그라피,전북,전주시,127.1130931,35.82946472
19917,천연공방마미야,전북,전주시,127.1130977,35.82956926
19918,쪼미초크아트,전북,전주시,127.1131021,35.82957647
19919,뜨개이야기,전북,전주시,127.1132289,35.8300423
19920,솜씨방,전북,전주시,127.1122792,35.83148971
19921,영(YOUNG)갤러리,전북,전주시,127.1112389,35.83154565
19922,뜨개이야기,전북,전주시,127.1139187,35.83023542
19923,꽃신공방,전북,전주시,127.1128807,35.83111512
19924,M팩토리,전북,전주시,127.1159933,35.83900267
19925,프롬우드,전북,전주시,127.121128,35.8390607
19926,달작,전북,전주시,127.1036463,35.8329521
19927,키트키트아트랩,전북,전주시,127.125458,35.83556118
19928,연지꽃,전북,전주시,127.1033374,35.83378152
19929,오일리,전북,전주시,127.1041158,35.82639593
19930,느웨,전북,전주시,127.1201164,35.83983679
19931,김혜옥퀼트샵,전북,전주시,127.105258,35.82649768
19932,탱스,전북,전주시,127.1050316,35.82598236
19933,소소한공방,전북,전주시,127.1012999,35.82857308
19934,샵리운,전북,전주시,127.1031065,35.83488486
19935,랑스아트,전북,전주시,127.1033271,35.82668592
19936,쥬튜브,전북,전주시,127.1233172,35.84105926
19937,올어바웃솝,전북,전주시,127.1030852,35.82612374
19938,림도예공방,전북,전주시,127.1017011,35.82817709
19939,건스나이프,전북,전주시,127.1269705,35.83728099
19940,써니드로잉스튜디오,전북,전주시,127.1226388,35.84042727
19941,향기담은 다육공예방,전북,전주시,127.1302026,35.83198264
19942,뚱땅땡공예스튜디오,전북,전주시,127.1005463,35.83392268
19943,타샤의정원,전북,전주시,127.0999868,35.83433953
19944,제이민가죽공방,전북,전주시,127.1003058,35.83451591
19945,방선도예,전북,전주시,127.1079411,35.76793659
19946,루디아수제공방,전북,전주시,127.1310855,35.7826475
19947,소이,전북,전주시,127.1350204,35.78302619
19948,마미하우스,전북,전주시,127.1325639,35.7864312
19949,가죽공방하루,전북,전주시,127.1300508,35.78775069
19950,엘아뜰리에,전북,전주시,127.1307536,35.78734346
19951,핑크리본,전북,전주시,127.1371525,35.78727414
19952,행복한도자기공방,전북,전주시,127.0927116,35.76453709
19953,우스아트갤러리,전북,완주군,127.1111582,35.73228119
19954,은이후니 목공방,전북,전주시,127.1331387,35.79345592
19955,이화액자전문점,전북,전주시,127.1375009,35.79755266
19956,진선미뜨개방,전북,전주시,127.1342016,35.79338895
19957,소당서화실,전북,전주시,127.1296066,35.80102589
19958,지니캔들,전북,전주시,127.128276,35.80119675
19959,디아이디어센터,전북,전주시,127.1260726,35.79586
19960,안승캘리,전북,전주시,127.1250506,35.79594037
19961,아트퀸갤러리,전북,전주시,127.1244869,35.79270182
19962,공감,전북,전주시,127.1254807,35.80213701
19963,몬트플라넷,전북,전주시,127.1236688,35.79517032
19964,꿈을담는팝,전북,전주시,127.1233645,35.79514089
19965,우미화랑표구,전북,전주시,127.1229751,35.79655447
19966,영갤러리,전북,전주시,127.1239536,35.80188985
19967,다온아트,전북,전주시,127.1225998,35.79568153
19968,해닮공예,전북,전주시,127.122461,35.79604849
19969,꼼지락공예방,전북,전주시,127.122461,35.79604849
19970,하늘갤러리,전북,전주시,127.1215301,35.79351688
19971,레더통 가죽공방,전북,전주시,127.1178507,35.79492652
19972,소피의수예점,전북,전주시,127.1210024,35.79640416
19973,토록아트공예,전북,전주시,127.1207296,35.80035377
19974,마실,전북,전주시,127.1195194,35.79379739
19975,서빈앙금플라워,전북,전주시,127.1197626,35.79661359
19976,수작,전북,전주시,127.1187448,35.79881279
19977,명숙공방,전북,전주시,127.1174314,35.79492152
19978,모모제이,전북,전주시,127.1186005,35.79474643
19979,솜씨방,전북,전주시,127.1178935,35.79618013
19980,소망뜨개방,NaN,NaN,127.1180867,35.7981005
19981,수재샵 전주삼천점,전북,전주시,127.1176978,35.79472839
19982,JUM 쿠킹스튜디오,전북,전주시,127.1207113,35.80138844
19983,영갤러리,전북,전주시,127.1181659,35.79487393
19984,평생문화센터공예학원,전북,전주시,127.1173117,35.79699094
19985,아이갤러리,전북,전주시,127.112651,35.79541187
19986,유닉톡 레진공방,전북,전주시,127.1193288,35.79800738
19987,여기공방,전북,전주시,127.1173354,35.8003373
19988,하나뜨게방,전북,전주시,127.1171434,35.80214182
19989,자희공방,전북,전주시,127.1144099,35.80004271
19990,청운갤러리,전북,완주군,127.1080527,35.72943599
19991,수수꽃다리,전북,전주시,127.1177143,35.80219173
19992,한국창작종이문화원 전북지부,전북,전주시,127.12152,35.8021537
19993,뜨개사랑,전북,전주시,127.1165654,35.80334286
19994,꽃분홍제작소,전북,전주시,127.1165654,35.80333926
19995,꿈드림원예힐링센터,전북,전주시,127.1061483,35.80359766
19996,메이크마인,전북,전주시,127.1110545,35.80637903
19997,베이지블라썸,전북,전주시,127.1110556,35.80638714
19998,가구총각,전북,전주시,127.0864501,35.79487118
19999,갤러리아무,전북,전주시,127.0990407,35.80331892
20000,순이자기 전주점,전북,전주시,127.0865852,35.79496481
20001,공간시은,전북,전주시,127.0949085,35.80333217
20002,주원실업,전북,전주시,127.0994487,35.80398552
20003,센트오브루츠,전북,전주시,127.1058278,35.80715252
20004,뚝딱 도자기창작소,전북,전주시,127.1058167,35.80714352
20005,도자기공방 숨,전북,전주시,127.0952145,35.81219404
20006,이공이픽토리,전북,전주시,127.0942264,35.81127193
20007,글씨공방쓰담,전북,전주시,127.097207,35.81288822
20008,수림퀼트공예갤러리,전북,전주시,127.0997463,35.81196325
20009,리프랩,전북,전주시,127.0996167,35.81273664
20010,아트소사이어티,전북,전주시,127.1003571,35.81196094
20011,두번째숨,전북,전주시,127.0988731,35.81444424
20012,202픽토리,전북,전주시,127.0995914,35.81192372
20013,요즘일기,전북,전주시,127.1008619,35.81214978
20014,윤경퀄트,전북,전주시,127.1021227,35.8091403
20015,그다이라탄,전북,전주시,127.1051982,35.81135205
20016,봄그림화실,전북,전주시,127.0968263,35.82008419
20017,미가공방카페,전북,전주시,127.0887714,35.82106377
20018,나무풍경,전북,전주시,127.0997952,35.83687042
20019,고양이라디오,전북,전주시,127.0980947,35.82212362
20020,고은뜨게방,전북,전주시,127.0974907,35.83136382
20021,다담,전북,전주시,127.1000794,35.8234234
20022,미미손,전북,전주시,127.0982193,35.82353038
20023,웨스트빌특별스튜디오 전주점,전북,전주시,127.1026793,35.81944845
20024,아티센티,전북,전주시,127.0977999,35.81995723
20025,룸306,전북,전주시,127.1003925,35.8357091
20026,작은공방,전북,전주시,127.1000231,35.82883371
20027,슬기로운 공방생활,전북,전주시,127.0986286,35.83503642
20028,예소 레더크래프트,전북,전주시,127.0985524,35.83523116
20029,은하수 음악공방,전북,전주시,127.1527907,35.80968682
20030,현갤러리카페공방,전북,전주시,127.1536134,35.81172263
20031,헤펠레목공방 전북혁신점,전북,전주시,127.0714575,35.82962466
20032,사과똥머리,전북,전주시,127.0717969,35.83419745
20033,미싱놀이터 혁신점,전북,전주시,127.060862,35.83427558
20034,장아진가죽공방 혁신점,전북,전주시,127.0653234,35.83557105
20035,허브와비누이야기 혁신점,전북,전주시,127.0608763,35.8342197
20036,모로공방 혁신점,전북,전주시,127.06074,35.83392416
20037,제이메이드,전북,전주시,127.0610599,35.83398258
20038,은방금속공방 혁신점,전북,전주시,127.060541,35.83418562
20039,산애들애의손짓,전북,전주시,127.0610499,35.83400151
20040,황실,전북,전주시,127.1460595,35.83347313
20041,한국원예문화진흥원,전북,전주시,127.1578322,35.852436
20042,진성액자,전북,전주시,127.136438,35.83325641
20043,예원액자,전북,전주시,127.1370718,35.83624246
20044,라니의꿈꾸는다락방,전북,전주시,127.1238739,35.8645418
20045,금어당 목공방,전북,전주시,127.0626661,35.87653452
20046,완주경매장,전북,전주시,127.0774638,35.88554111
20047,선하표구사,전북,전주시,127.1334738,35.83444039
20048,뜨개샵,전북,전주시,127.1408504,35.84187275
20049,마린하우스,전북,전주시,127.1308175,35.86945888
20050,헤펠레DIY목공방 전주덕진점,전북,전주시,127.1181148,35.86340931
20051,솔바람 도예,전북,전주시,127.1181986,35.86023411
20052,바이크레더가죽공방,전북,전주시,127.1541383,35.84744063
20053,소망트,전북,전주시,127.1560551,35.83364081
20054,열정뜨게방,전북,전주시,127.1497492,35.84804912
20055,반지여행,전북,전주시,127.1282859,35.84311614
20056,평강공주 뜨개카페,전북,전주시,127.1565322,35.85056849
20057,나무말미목공방,전북,전주시,127.0828605,35.87481442
20058,전주토산품,전북,전주시,127.165374,35.8469327
20059,캘희의캘리그라피,전북,전주시,127.1388998,35.84359823
20060,피카소아트갤러리,전북,전주시,127.1250001,35.85757484
20061,소망트스튜디오,전북,전주시,127.1560551,35.83364171
20062,밈도예공방,전북,전주시,127.1189511,35.85700688
20063,전라북도공예협동조합,NaN,NaN,127.101966,35.84839748
20064,가구만들기나누미,전북,전주시,127.1199691,35.8559514
20065,최은자수채화실,전북,전주시,127.1276357,35.86496055
20066,얀하우스 전주점,전북,전주시,127.1312685,35.82868919
20067,하늘빛도자기공방,전북,전주시,127.1473937,35.86544263
20068,미공간뜨개방,전북,전주시,127.0809785,35.87315289
20069,오드오브오드,전북,전주시,127.1388843,35.84361987
20070,레더진가죽공방,전북,전주시,127.1320785,35.83797036
20071,늘솜 핸드메이드 공방,전북,전주시,127.131443,35.82846909
20072,이인선도예연구소,전북,전주시,127.1359368,35.83659614
20073,문라이트,전북,전주시,127.1319141,35.83895201
20074,니은제작소,전북,전주시,127.1371704,35.83696696
20075,피오피스토리,전북,전주시,127.12941,35.8400795
20076,지엘스튜디오,전북,전주시,127.1681386,35.82722468
20077,호야가죽공방,전북,전주시,127.1575563,35.83385065
20078,종이문화재단 전주덕진지부,전북,전주시,127.1517024,35.83782191
20079,코바늘대바늘,전북,전주시,127.1630303,35.83056097
20080,소잉앤,전북,전주시,127.162223,35.82975453
20081,꽃닮화실,전북,전주시,127.1564826,35.83942543
20082,자미봉틀,전북,전주시,127.1565047,35.83938755
20083,한올퀼트,전북,전주시,127.156095,35.8399054
20084,꽃들의수다공방,전북,전주시,127.1619017,35.83232085
20085,빨간망토스토리,전북,전주시,127.1635407,35.82632887
20086,운도공방,전북,전주시,127.1627813,35.82946177
20087,유앤아이핸드메이드,전북,전주시,127.1658962,35.82712506
20088,자연향기SoapHouse,전북,전주시,127.1663576,35.82545889
20089,아름다운공예사랑,전북,전주시,127.162861,35.83003126
20090,지은스핸드메이드,전북,전주시,127.163808,35.83256161
20091,토연공방,전북,전주시,127.1564738,35.83944347
20092,개미공방,전북,전주시,127.1596823,35.83768089
20093,가구공방나무향기,전북,전주시,127.1684514,35.83280123
20094,음갤러리,전북,전주시,127.1480398,35.84374233
20095,별별공작,전북,전주시,127.1695839,35.83292942
20096,다담공예학원,전북,전주시,127.1541316,35.84743973
20097,민들레공방,전북,전주시,127.1449463,35.84208058
20098,레더스토리,전북,전주시,127.1516627,35.84838919
20099,순희공방,전북,전주시,127.1416298,35.84007924
20100,센트빈,전북,전주시,127.1569601,35.85031378
20101,수야공방 전주우아점,전북,전주시,127.158038,35.84963282
20102,미랑공방,전북,전주시,127.1525083,35.85584601
20103,아뜰리에,전북,전주시,127.1535301,35.85812668
20104,황실,전북,전주시,127.1536211,35.85820047
20105,느루힐,전북,전주시,127.1441254,35.85886294
20106,캘리마을 1호점,전북,전주시,127.1213122,35.84585959
20107,나비늘꽃,전북,전주시,127.1220913,35.85442434
20108,흔적제작소,전북,전주시,127.1194406,35.85271462
20109,리윤공방,전북,전주시,127.1172928,35.84880889
20110,조은그림,전북,전주시,127.122267,35.85640692
20111,하리아리클래스,전북,전주시,127.1221895,35.8564088
20112,이음가죽작업실,전북,전주시,127.1215267,35.85659243
20113,안나아트아카데미,전북,전주시,127.1186335,35.85709011
20114,안나공예,전북,전주시,127.1241526,35.86148806
20115,스튜디오 동글,전북,전주시,127.1237742,35.8616696
20116,종이문화재단 전주덕진하가지부,전북,전주시,127.1116163,35.84337792
20117,폼앤클레이아트,전북,전주시,127.1257304,35.86227952
20118,이노공방,전북,전주시,127.1162118,35.86059655
20119,하베르미술창작소,전북,전주시,127.1277989,35.86315246
20120,메이드바이,전북,전주시,127.1103196,35.84303303
20121,반온,전북,전주시,127.1213158,35.86279237
20122,그림별공방,전북,전주시,127.1060175,35.85162407
20123,소리누리,전북,전주시,127.1038603,35.85453701
20124,목공방 전주점,전북,전주시,127.0945626,35.84280673
20125,소금공방,전북,전주시,127.1009201,35.86158913
20126,갤러리블루,전북,전주시,127.1152038,35.86249917
20127,빈틈가죽작업실,전북,전주시,127.1163106,35.86300821
20128,바이코홀라,전북,전주시,127.1150446,35.86419007
20129,다미공예사,전북,전주시,127.0921391,35.85582005
20130,퀼트이야기 전주점,전북,전주시,127.1160699,35.86425398
