,상호명,시도명,시군구명,경도,위도
26933,베네골가마솥폭포산장,울산광역시,울주군,129.017662238689,35.556844064585
26934,솔알민박,울산광역시,울주군,129.34713731235,35.3541783168211
26935,상록모텔,울산광역시,남구,129.331267455978,35.5251186064812
26936,스타모텔,울산광역시,중구,129.321163380309,35.5557480248606
26937,풍림장여관,울산광역시,중구,129.316247715424,35.5546120664045
26938,뉴스타호텔,울산광역시,울주군,129.274962012892,35.4169912439222
26939,대현장여관,울산광역시,남구,129.307662978931,35.5448631895667
26940,은애장,울산광역시,남구,129.3122453434,35.5411540912949
26941,G&GHOTEL,울산광역시,울주군,129.138839570564,35.5468642770046
26942,신불산알프스펜션,울산광역시,울주군,129.061594775759,35.5627024802282
26943,리치하우스,울산광역시,남구,129.31987539939,35.5404218741926
26944,모텔샤르망,울산광역시,남구,129.308659043403,35.5464386878462
26945,FAN모텔,울산광역시,남구,129.338598698318,35.5403506785078
26946,해달모텔,울산광역시,남구,129.317280291579,35.5361510052058
26947,번영장여관,울산광역시,중구,129.325249147481,35.5526928198076
26948,수림장여관,울산광역시,남구,129.326176725447,35.5380273623703
26949,하진장모텔,울산광역시,남구,129.33608571703,35.5384317254945
26950,타임모텔,울산광역시,남구,129.260787792193,35.5480032838919
26951,천마산약수터민박,울산광역시,울주군,129.140585603953,35.7048935841089
26952,알프스,울산광역시,울주군,129.047331390673,35.6177272765161
26953,해돋이원룸민박,울산광역시,울주군,129.343143201753,35.3827138302121
26954,알프스산장,울산광역시,울주군,129.061036310362,35.5630138497947
26955,G7무인텔,울산광역시,울주군,129.068824464436,35.5539046840706
26956,귀빈장여관,울산광역시,남구,129.312839705284,35.5404085478559
26957,봄베이모텔,울산광역시,남구,129.31320669625,35.5351859668566
26958,경북여인숙,울산광역시,중구,129.315557245194,35.5542050011453
26959,온천모텔,울산광역시,울주군,129.343576330941,35.382285389684
26960,성심장,울산광역시,남구,129.3079995493,35.5363872230316
26961,명성장여관,울산광역시,울주군,129.121517350325,35.5613757849591
26962,성심,울산광역시,동구,129.426037308391,35.4863068366643
26963,도원장,울산광역시,남구,129.308088262263,35.5472830990304
26964,선우민박,울산광역시,울주군,129.346394265064,35.3531590784488
26965,아름장여관,울산광역시,남구,129.319344260915,35.5403105164956
26966,세종모텔,울산광역시,북구,129.441192284602,35.6336951548942
26967,수선장,울산광역시,중구,129.308242459202,35.554059267895
26968,솔밭민박,울산광역시,울주군,129.34820289066,35.3547432866799
26969,아이모텔,울산광역시,남구,129.331267455978,35.5251186064812
26970,풍화장,울산광역시,동구,129.427232908625,35.4965855749904
26971,태극장여관,울산광역시,남구,129.310924149275,35.5460265197269
26972,동국장,울산광역시,남구,129.309821458479,35.5473904669075
26973,NO.25호텔,울산광역시,남구,129.342841428401,35.5408442892823
26974,모란여인숙,울산광역시,동구,129.431756010502,35.5167030707245
26975,지중해모텔,울산광역시,남구,129.346571943582,35.5403790742179
26976,프린스장여관,울산광역시,남구,129.34147237258,35.534784720885
26977,케이모텔,울산광역시,남구,129.337615909293,35.537612598237
26978,울산시티호텔,울산광역시,남구,129.334132786963,35.5383632170523
26979,뉴청운장,울산광역시,중구,129.31872385359,35.554278563746
26980,로망스모텔,울산광역시,울주군,129.095059935938,35.5390226132783
26981,브이아이피모텔,울산광역시,남구,129.332957270997,35.5379616152767
26982,달맞이여관,울산광역시,북구,129.443170984354,35.6240097300737
26983,동경장여인숙,울산광역시,중구,129.329541718817,35.5561696656428
26984,고고여인숙,울산광역시,동구,129.431061166663,35.5166842778782
26985,락원장,울산광역시,남구,129.310924149275,35.5460265197269
26986,지앤지,울산광역시,남구,129.262078035597,35.549404849262
26987,달팽이펜션,울산광역시,울주군,129.01108991668,35.5350058011022
26988,온천장여관,울산광역시,남구,129.332664279071,35.5242469360261
26989,코코,울산광역시,울주군,129.046555271343,35.6174636226539
26990,킹모텔,울산광역시,울주군,129.310090906543,35.4356693005683
26991,알프스한증막펜션,울산광역시,울주군,129.098503115764,35.6062844622669
26992,내영모텔,울산광역시,동구,129.428965821109,35.5066866706069
26993,비둘기장여관,울산광역시,중구,129.325270648216,35.558019302347
26994,K모텔,울산광역시,울주군,129.308917669343,35.4346274750709
26995,헤라,울산광역시,남구,129.260898016709,35.5494081818958
26996,민아민박,울산광역시,울주군,129.358593158338,35.3589443006589
26997,터마루모텔,울산광역시,남구,129.327263747161,35.5484525444353
26998,호반장,울산광역시,중구,129.32933932155,35.5572714900567
26999,김양민박,울산광역시,울주군,129.347577608507,35.3541914347407
27000,일신장여관,울산광역시,남구,129.30952297712,35.5453116846802
27001,모텔아라성,울산광역시,울주군,129.345789264132,35.3876326730155
27002,복성장여관,울산광역시,남구,129.334207041076,35.5228689018886
27003,해오름민박,울산광역시,울주군,129.346964755547,35.354387546538
27004,모나코모텔,울산광역시,울주군,129.216964648475,35.645966537781
27005,철이민박,울산광역시,울주군,129.348058992132,35.3546908119789
27006,경포장모텔,울산광역시,남구,129.315785514918,35.5384746771697
27007,항구장여관,울산광역시,남구,129.332343118038,35.5248273224483
27008,R7모텔,울산광역시,울주군,129.078433774527,35.5524490928976
27009,일화장여관,울산광역시,중구,129.32259421784,35.5562370683789
27010,장흥장여관,울산광역시,남구,129.332082283944,35.525055530996
27011,이화장여관,울산광역시,남구,129.33201495303,35.5249841698704
27012,화이트장여관,울산광역시,남구,129.337224714323,35.535967544561
27013,호텔크리스탈,울산광역시,울주군,129.095776144224,35.5389800542344
27014,천일장여인숙,울산광역시,중구,129.32935929366,35.5571450870916
27015,해오름모텔,울산광역시,동구,129.42517654832,35.4856139899185
27016,더죤무인텔,울산광역시,울주군,129.076390093934,35.5522059677872
27017,뉴영빈장모텔,울산광역시,남구,129.336138899407,35.5383139662965
27018,간절곶펜션블루마레,울산광역시,울주군,129.334021847081,35.3594614009167
27019,세림장파크여관,울산광역시,울주군,129.309353003508,35.4343072910036
27020,동해민박,울산광역시,울주군,129.344322851657,35.3828359087899
27021,보은여인숙,울산광역시,남구,129.33136234043,35.5255231484304
27022,힐튼장여관,울산광역시,남구,129.307328101153,35.544614454088
27023,장수장,울산광역시,남구,129.311514344192,35.5436676846377
27024,유성장모텔,울산광역시,남구,129.309430477766,35.5484402319785
27025,조선모텔,울산광역시,울주군,129.054280375609,35.61733317952
27026,효원장여관,울산광역시,남구,129.326610067512,35.5482704638819
27027,에덴민박,울산광역시,울주군,129.344276385503,35.3853421181077
27028,에덴모텔,울산광역시,남구,129.312756042992,35.5413648468707
27029,바다별팬션,울산광역시,북구,129.448716018028,35.6505128808288
27030,The휴모텔,울산광역시,울주군,129.079126775056,35.5539571319577
27031,웅지펜션,울산광역시,동구,129.455491714203,35.5625380965141
27032,금성장,울산광역시,남구,129.260704752476,35.5497436891167
27033,일출민박,울산광역시,울주군,129.347653939111,35.3548125026345
27034,몽마르트모텔,울산광역시,울주군,129.075396489877,35.5521337137019
27035,파래스여관,울산광역시,중구,129.345835926843,35.5596842175556
27036,미라보장여관,울산광역시,남구,129.336463185379,35.5372558432234
27037,웰컴모텔,울산광역시,남구,129.261208709413,35.5509371666529
27038,해와달모텔,울산광역시,북구,129.447189619805,35.6203654053926
27039,알프스119하우스,울산광역시,울주군,129.011726264063,35.5365057052625
27040,진하민박,울산광역시,울주군,129.342244409088,35.3842650910337
27041,포텐,울산광역시,울주군,129.07080535026,35.5568885484229
27042,라테라스,울산광역시,동구,129.456762905574,35.55354590027
27043,삼산모텔,울산광역시,남구,129.346433585356,35.5406780500576
27044,꿈모텔,울산광역시,남구,129.350446492367,35.5392992435445
27045,언양온천모텔,울산광역시,울주군,129.074496474282,35.5541156575689
27046,해오름펜션,울산광역시,북구,129.451726662366,35.5806723472435
27047,작천정모텔,울산광역시,울주군,129.073162217783,35.5557950070604
27048,스타장,울산광역시,중구,129.317085087081,35.5552338365924
27049,넘버25호텔,울산광역시,남구,129.314788672095,35.5355022141483
27050,덕화장여관,울산광역시,울주군,129.306448272729,35.4944208331544
27051,황토방모텔,울산광역시,울주군,129.309097054897,35.4348238217608
27052,전원별장모텔,울산광역시,북구,129.440598997417,35.6387764605876
27053,하이트&몽블랑모텔,울산광역시,울주군,129.219865582758,35.4790853746253
27054,선우민박,울산광역시,울주군,129.123857167316,35.6656276798771
27055,매화장,울산광역시,남구,129.310712525615,35.5370878275006
27056,청화장,울산광역시,남구,129.339454566221,35.5195299729284
27057,오페라모텔,울산광역시,중구,129.28854833397,35.5536314266513
27058,굿모닝모텔,울산광역시,남구,129.33096028103,35.5258790968235
27059,송화여인숙,울산광역시,중구,129.309742908327,35.5540880428091
27060,송옥장,울산광역시,중구,129.325630558933,35.5577719929062
27061,백암장,울산광역시,남구,129.311436211901,35.5327716946908
27062,성진민박,울산광역시,울주군,129.346572875472,35.3539773008079
27063,정우민박,울산광역시,울주군,129.347538100203,35.3544622748672
27064,황토속모텔,울산광역시,울주군,129.076887501598,35.5564107513665
27065,만년장여관,울산광역시,남구,129.313016259203,35.5404156386391
27066,방파제민박,울산광역시,울주군,129.344065097309,35.3546812161507
27067,소나무숲속의하얀집,울산광역시,울주군,129.346361561903,35.385643375558
27068,진성장,울산광역시,남구,129.312718560651,35.5410948620512
27069,무거모텔,울산광역시,남구,129.260860420959,35.5491201544338
27070,굿모닝호텔,울산광역시,동구,129.430623190122,35.5174736031947
27071,사랑길펜션,울산광역시,북구,129.452373865078,35.5743555400023
27072,아그네스모텔,울산광역시,남구,129.306350824504,35.5407944778488
27073,진주장,울산광역시,남구,129.32587771416,35.5379495326334
27074,서중,울산광역시,울주군,129.309125565813,35.4345441018154
27075,루이모텔,울산광역시,남구,129.341387580136,35.5409506014592
27076,샌디아모텔,울산광역시,울주군,129.074670122475,35.5530775766662
27077,옥수펜션,울산광역시,울주군,129.013302599397,35.5478583772491
27078,N모텔,울산광역시,울주군,129.309968241069,35.4348954920206
27079,호텔엠브이지,울산광역시,동구,129.433035657605,35.4906943808634
27080,보스턴호텔,울산광역시,북구,129.359575585513,35.5699130345279
27081,V온천모텔,울산광역시,울주군,129.078790011484,35.5535184924115
27082,K모텔,울산광역시,울주군,129.219865582758,35.4790853746253
27083,반지모텔,울산광역시,동구,129.424034328411,35.4845819634107
27084,모텔자바,울산광역시,남구,129.329948348422,35.5373819483198
27085,푸른숲오토캠프,울산광역시,울주군,129.049432111744,35.634041009252
27086,보은장여관,울산광역시,동구,129.428967736945,35.5067948039279
27087,자연에펜션,울산광역시,울주군,129.021853446356,35.5715995517696
27088,팬비즈,울산광역시,남구,129.338590218633,35.5405039947628
27089,금빛바다펜션,울산광역시,동구,129.441791689078,35.505822028854
27090,철구소펜션,울산광역시,울주군,129.012073704271,35.5466068216999
27091,타임모텔,울산광역시,남구,129.350317512608,35.5388410221841
27092,초콜릿모텔,울산광역시,남구,129.308376547053,35.5331203874643
27093,강동KCC레지던스,울산광역시,북구,129.441115685962,35.6257377584101
27094,금솔장,울산광역시,남구,129.330999440319,35.5375956784705
27095,파라다이스펜션,울산광역시,울주군,129.011987339845,35.5458774609344
27096,파도소리,울산광역시,울주군,129.346022228752,35.3844303642975
27097,대송학생야영장,울산광역시,울주군,129.35761261593,35.3595231581894
27098,그린장,울산광역시,남구,129.331094347393,35.5259857743868
27099,무지개장,울산광역시,남구,129.313771321726,35.5332960781556
27100,송화여인숙,울산광역시,중구,129.309852741781,35.5540598103625
27101,콜모텔,울산광역시,동구,129.422042101141,35.4847136154995
27102,99모텔,울산광역시,남구,129.34147237258,35.534784720885
27103,랑랑,울산광역시,동구,129.431129551147,35.5174315441673
27104,문수장여관,울산광역시,남구,129.32601075632,35.5379931351744
27105,바르와호텔,울산광역시,울주군,129.090799041122,35.5395209096074
27106,A-one,울산광역시,남구,129.311516104986,35.543775822609
27107,브라운도트호텔,울산광역시,남구,129.377094434706,35.5028825879583
27108,우가포황토펜션,울산광역시,북구,129.462556131865,35.5937632598155
27109,까꿍펜션,울산광역시,울주군,129.012179334671,35.5392149412876
27110,티파니모텔,울산광역시,울주군,129.121879073488,35.5620033487235
27111,브라운도트호텔,울산광역시,북구,129.440426700284,35.6304056245614
27112,우경장여관,울산광역시,중구,129.341322635527,35.57346135509
27113,슈가모텔,울산광역시,남구,129.33608571703,35.5384317254945
27114,번영빌,울산광역시,중구,129.323843764488,35.5577736004364
27115,브라운도트호텔,울산광역시,북구,129.353442302418,35.6361101351693
27116,K모텔,울산광역시,남구,129.311990253164,35.5424187004278
27117,청림장여인숙,울산광역시,중구,129.314874444611,35.5549425086367
27118,짝모텔,울산광역시,남구,129.326385311294,35.5379709897483
27119,모텔쉐르빌,울산광역시,남구,129.340280543078,35.5406925193056
27120,리버모텔,울산광역시,남구,129.31543605298,35.5359818615847
27121,메이드,울산광역시,울주군,129.056312861409,35.616603329854
27122,세인모텔,울산광역시,남구,129.309287033709,35.5450438540542
27123,넘버25,울산광역시,남구,129.262623439799,35.5497236122475
27124,이스테이호텔,울산광역시,북구,129.359731126878,35.5693254351628
27125,모텔BENE,울산광역시,울주군,129.047331390673,35.6177272765161
27126,호텔헤이,울산광역시,동구,129.429751297025,35.4931668614876
27127,블루펄,울산광역시,중구,129.31468930734,35.5530607948926
27128,라헬모텔,울산광역시,울주군,129.079786898047,35.5538340487885
27129,둥지펜션,울산광역시,울주군,129.343473369195,35.3833771421005
27130,더K모텔1실1주차,울산광역시,울주군,129.141274119226,35.5466700068757
27131,뽀빠이하우스,울산광역시,남구,129.312074484948,35.5489432611651
27132,그랜드젬호텔,울산광역시,남구,129.350595866024,35.540316045531
27133,토요코인울산삼산동,울산광역시,남구,129.340737235328,35.5396419269371
27134,천상골민박,울산광역시,울주군,129.059936322688,35.5632488589591
27135,언양모텔,울산광역시,울주군,129.139327119505,35.5478060654954
27136,디모텔,울산광역시,울주군,129.126966897444,35.564560730581
27137,테라스호텔,울산광역시,울주군,129.055687310333,35.6168792103517
27138,로얄모텔,울산광역시,울주군,129.309125565813,35.4345441018154
27139,모텔베네,울산광역시,울주군,129.047331390673,35.6177272765161
27140,더뱀부호텔,울산광역시,울주군,129.073162217783,35.5557950070604
27141,낭만스테이,울산광역시,남구,129.341324200394,35.5404555880571
27142,맘모스장,울산광역시,남구,129.331474211166,35.5256210574968
27143,샛별모텔,울산광역시,중구,129.315744692269,35.5535269751008
27144,남경장,울산광역시,동구,129.431657135687,35.5167222703401
27145,락모텔,울산광역시,남구,129.319344260915,35.5403105164956
27146,게스트하우스,울산광역시,남구,129.308468403934,35.5394556056146
27147,무인텔,울산광역시,중구,129.329046967813,35.5562652512181
27148,풍락장여관,울산광역시,남구,129.260758194162,35.5496349726003
27149,오투모텔,울산광역시,북구,129.350507454146,35.6362241937958
27150,피닉스모텔,울산광역시,중구,129.322875019371,35.5572164113121
27151,에코스테이,울산광역시,남구,129.325824220253,35.5380492647238
27152,브이호텔,울산광역시,동구,129.432561220789,35.490042064554
27153,호텔롯데롯데시티호텔울산,울산광역시,남구,129.329631450618,35.5375566914356
27154,자라모텔,울산광역시,남구,129.349046452523,35.5393239276172
27155,한양여관,울산광역시,중구,129.319414536002,35.5553706015345
27156,씨씨모텔,울산광역시,중구,129.330353428768,35.5565662988868
27157,모텔ZAVA,울산광역시,남구,129.329948348422,35.5373819483198
27158,호텔다움,울산광역시,중구,129.341480382574,35.5670423292872
27159,에스엠리조트,울산광역시,울주군,129.066494634094,35.553708994244
27160,리베로모텔,울산광역시,남구,129.340938014164,35.5404418570727
27161,고품격고시텔,울산광역시,남구,129.341062664377,35.537330963336
27162,경화장,울산광역시,동구,129.423778397738,35.5400059214373
27163,금미장,울산광역시,남구,129.311030450801,35.5457820105047
27164,대림모텔,울산광역시,동구,129.42870224203,35.5123409422318
27165,파크장여관,울산광역시,중구,129.324622639711,35.5568457132746
27166,선피크모텔,울산광역시,울주군,129.046666347407,35.6183639843545
27167,제일장,울산광역시,남구,129.309430477766,35.5484402319785
27168,코스모스장여관,울산광역시,남구,129.305971954097,35.5425921892224
27169,헤라모텔,울산광역시,울주군,129.047134015155,35.6178281380184
27170,아름펜션,울산광역시,북구,129.448667688039,35.5798979959528
27171,쿠바,울산광역시,남구,129.341872246752,35.5409181698027
27172,잔디글램핑캠핑장,울산광역시,울주군,129.237116022296,35.4441905450897
27173,바나나모텔,울산광역시,남구,129.347144806219,35.5403456364912
27174,모텔님,울산광역시,울주군,129.345461367528,35.3890964758006
27175,언양등억리조텔,울산광역시,울주군,129.075390606965,35.5541707794133
27176,호텔와이티티,울산광역시,남구,129.33659167393,35.5383540139496
27177,에코파레스,울산광역시,남구,129.326240057156,35.5378554172557
27178,초콜릿,울산광역시,남구,129.308376547053,35.5331203874643
27179,올리브,울산광역시,남구,129.315973810899,35.5378507188043
27180,무진장,울산광역시,남구,129.308497309392,35.5466657704171
27181,알펜시아둘펜션,울산광역시,울주군,129.013601470371,35.5444397863587
27182,땡큐모텔,울산광역시,남구,129.330283425987,35.5369726637316
27183,베니스모텔,울산광역시,동구,129.422366745819,35.484376306476
27184,보은장,울산광역시,동구,129.428967736945,35.5067948039279
27185,문화모텔,울산광역시,중구,129.316224902658,35.553891269618
27186,VOA모텔,울산광역시,울주군,129.22295037176,35.6235625222683
27187,STAY,울산광역시,남구,129.31366691493,35.5390656006756
27188,뉴한양장,울산광역시,남구,129.305338673003,35.5368576974738
27189,일월모텔,울산광역시,남구,129.331062031978,35.5253642274096
27190,스타장여관,울산광역시,중구,129.317085087081,35.5552338365924
27191,코리아모텔,울산광역시,남구,129.31308026414,35.5362238504509
27192,우주장여관,울산광역시,울주군,129.308843436708,35.4354845387255
27193,소호야영장착한캠핑장,울산광역시,울주군,129.084744784558,35.6785056421393
27194,몽부림모텔2,울산광역시,남구,129.340869536883,35.5409653761931
27195,청풍장,울산광역시,남구,129.330198811694,35.5244994806696
27196,해변장,울산광역시,북구,129.453356689714,35.6128646020583
27197,알프스장,울산광역시,중구,129.339213957673,35.5614343849312
27198,정자해수모텔,울산광역시,북구,129.455877735277,35.6137264322806
27199,약수장여관,울산광역시,동구,129.42582726856,35.5398825693417
27200,강원여관,울산광역시,중구,129.345184773119,35.5695607458616
27201,사계절민박,울산광역시,울주군,129.33857239223,35.3571847904282
27202,정일장여관,울산광역시,남구,129.306984396514,35.5411030710109
27203,베네치아워크샵펜션,울산광역시,울주군,129.009877251941,35.5271111866347
27204,백합장여관,울산광역시,중구,129.315563282164,35.5545744712889
27205,사리모텔,울산광역시,울주군,129.119177790836,35.56526422098
27206,나이스모텔,울산광역시,북구,129.397022322581,35.5283225691146
27207,왕실장여관,울산광역시,중구,129.325141480737,35.5575430301294
27208,대추나무산장민박,울산광역시,울주군,129.020291771485,35.5589309719909
27209,계곡캠핑가든,울산광역시,울주군,129.05954023415,35.6395136850003
27210,해맞이펜션,울산광역시,북구,129.453155595099,35.5809886029835
27211,동궁장여관,울산광역시,중구,129.317044897686,35.5608674422537
27212,뜰안채,울산광역시,남구,129.308298788638,35.5473439065542
27213,힐,울산광역시,울주군,129.07958186521,35.5533491650539
27214,울산호텔신정,울산광역시,남구,129.307235006752,35.531402248868
27215,스카이모텔,울산광역시,중구,129.326759772631,35.5566870175302
27216,휴팬션,울산광역시,울주군,129.01108991668,35.5350058011022
27217,샵모텔,울산광역시,남구,129.348282098729,35.5391161630264
27218,스위스장여관,울산광역시,남구,129.253305577569,35.5370581910819
27219,행복뜰,울산광역시,중구,129.322737872277,35.5562535184982
27220,리츠모텔,울산광역시,남구,129.318330860713,35.5356618305894
27221,금산장모텔,울산광역시,동구,129.431352385898,35.5175640946933
27222,G7모텔,울산광역시,울주군,129.068824464436,35.5539046840706
27223,현대장,울산광역시,동구,129.423402846662,35.486265839611
27224,굿스테이경원B&B모텔,울산광역시,동구,129.431760271735,35.5150806828787
27225,부산여관,울산광역시,북구,129.353192332674,35.6258652542849
27226,은천장여관,울산광역시,울주군,129.290999419334,35.4083934247987
27227,용궁여인숙,울산광역시,중구,129.330721504354,35.5574815680303
27228,I모텔,울산광역시,울주군,129.14706979098,35.5106609715654
27229,유선장모텔,울산광역시,남구,129.313807010013,35.5388657862604
27230,호텔오션뷰,울산광역시,동구,129.427517739821,35.4933735700242
27231,월성장여관,울산광역시,중구,129.317225299196,35.5604328442656
27232,제이드,울산광역시,북구,129.446884499593,35.6169081475068
27233,대원장,울산광역시,남구,129.331304395742,35.5253525392379
27234,수선장여관,울산광역시,중구,129.307947795476,35.5542517396277
27235,팔팔장,울산광역시,남구,129.309341031132,35.544295180852
27236,예스모텔,울산광역시,울주군,129.076876109504,35.5530849346497
27237,골든파크,울산광역시,남구,129.332084360086,35.5391880264321
27238,등대펜션,울산광역시,울주군,129.346347044029,35.353628297286
27239,삼성여관,울산광역시,북구,129.398075959823,35.5274090581422
27240,황금모텔,울산광역시,중구,129.336013966505,35.5560440386097
27241,펜션바다속으로,울산광역시,북구,129.452220357852,35.5792964436462
27242,뉴강남탕여관,울산광역시,중구,129.310150919365,35.55408360977
27243,일송개발호텔오션뷰,울산광역시,동구,129.427517739821,35.4933735700242
27244,알리바바호텔,울산광역시,남구,129.351184570658,35.5392549232835
27245,다경민박,울산광역시,울주군,129.347444112458,35.3541027900129
27246,동경장,울산광역시,남구,129.311729132454,35.5338320557068
27247,로망스모텔,울산광역시,남구,129.308672851854,35.5466097867431
27248,궁궐장여관,울산광역시,중구,129.310729792842,35.553734820903
27249,뉴서부모텔,울산광역시,울주군,129.119124522308,35.5653999145701
27250,에덴파크,울산광역시,남구,129.306738178063,35.5361214915733
27251,지앤지모텔,울산광역시,울주군,129.138904968188,35.5468095796598
27252,인투모텔,울산광역시,울주군,129.074534092909,35.5536286023541
27253,배내골캠핑장산책로,울산광역시,울주군,129.012722279193,35.5438072214418
27254,더케이,울산광역시,울주군,129.345907322064,35.3848011889308
27255,풍원장,울산광역시,중구,129.31666191752,35.5549860927169
27256,아라모텔,울산광역시,중구,129.317480536568,35.5537874245237
27257,함흥본궁,울산광역시,남구,129.31380821538,35.5335300169741
27258,명칭없음,울산광역시,동구,129.424258331319,35.4847866194319
27259,호텔더클래식,울산광역시,남구,129.341136619927,35.5404486614083
27260,진모텔,울산광역시,중구,129.315838948136,35.5538954824897
27261,피코,울산광역시,동구,129.424258331319,35.4847866194319
27262,초원펜션,울산광역시,북구,129.451782969577,35.5776793963014
27263,잠자리모텔,울산광역시,울주군,129.075515121753,35.5535838022333
27264,진하비치펜션,울산광역시,울주군,129.346078374906,35.3878097174009
27265,한옥펜션,울산광역시,울주군,129.231594354828,35.6480620697766
27266,화리나캠핑장,울산광역시,울주군,129.299862862925,35.3494412294116
27267,프리모리캠핑,울산광역시,남구,129.347015869245,35.5431861888882
27268,동원하우스,울산광역시,울주군,129.146090959138,35.5643083348503
27269,주전패밀리캠핑장,울산광역시,동구,129.455264286567,35.5517884572174
27270,브랑누아펜션,울산광역시,울주군,129.329296522104,35.3490760210651
27271,호텔그라운드세븐,울산광역시,북구,129.358936192093,35.5699382704814
27272,청계농원캠핑장,울산광역시,울주군,129.154158707222,35.4876003458019
27273,금속민박,울산광역시,북구,129.452677494722,35.5771188330655
27274,고헌산장민박,울산광역시,울주군,129.077012895504,35.6267402200844
27275,호텔마르,울산광역시,남구,129.349405300537,35.5390224816773
27276,디자인티모텔,울산광역시,남구,129.348556342964,35.540347884902
27277,달펜션,울산광역시,울주군,129.014765805583,35.551947167051
27278,드메르호텔,울산광역시,울주군,129.07106871604,35.5542993823827
27279,휘게캠프,울산광역시,남구,129.263527360301,35.5475870416614
27280,스테이온,울산광역시,북구,129.362108965855,35.6256926574783
27281,모비딕,울산광역시,북구,129.455932691175,35.5814237559719
27282,소이캠프,울산광역시,중구,129.31466566203,35.5732232727237
27283,척과힐링캠프,울산광역시,울주군,129.258413316076,35.6394387777547
27284,라떼캠프,울산광역시,울주군,129.084330481166,35.5119983521915
27285,다담한옥,울산광역시,울주군,129.059891795476,35.5883423188985
27286,머물곶,울산광역시,울주군,129.356641100249,35.35998473362
27287,레지던스stayavenue,울산광역시,남구,129.31366691493,35.5390656006756
27288,나사리스테이(Nasa-riStay),울산광역시,울주군,129.347443962757,35.3540937783617
27289,브라운도트,울산광역시,울주군,129.345181624286,35.38749522831
27290,엠더블유모텔,울산광역시,울주군,129.075396489877,35.5521337137019
27291,수림365,울산광역시,남구,129.326176725447,35.5380273623703
27292,배내골아일랜드펜션,울산광역시,울주군,129.011150982697,35.5345996852333
27293,중광별장,울산광역시,울주군,129.237116022296,35.4441905450897
27294,뉴JB디자인무인텔,울산광역시,울주군,129.076813978799,35.5525627162799
27295,티라노캠핑,울산광역시,동구,129.421311954538,35.497691972986
27296,부국장모텔,울산광역시,동구,129.429892330395,35.5079645506165
27297,멍데이호텔,울산광역시,동구,129.454184431017,35.5671053811828
27298,산드라모텔,울산광역시,남구,129.260544849768,35.5500968735355
27299,재황캠핑,울산광역시,북구,129.347884935102,35.6431033841999
27300,스테이,울산광역시,울주군,129.239203105002,35.5758253147157
27301,무인텔휴,울산광역시,울주군,129.075949867187,35.5531022169167
27302,비클래시간절곶,울산광역시,울주군,129.3528219807,35.3658501404024
27303,소호령펜션,울산광역시,울주군,129.09229228023,35.6600505826142
27304,히든베이풀빌라,울산광역시,북구,129.450634395949,35.6136905396267
27305,구유스테이,울산광역시,북구,129.456970630953,35.608260465489
27306,보담스테이,울산광역시,울주군,129.008123833979,35.5306140529339
27307,54게스트하우스,울산광역시,울주군,129.125049388322,35.5749529023814
27308,가지산라온,울산광역시,울주군,129.054075608074,35.6345322470068
27309,토마네,울산광역시,울주군,129.353815324561,35.3640543825352
27310,피코너와나,울산광역시,동구,129.424258331319,35.4847866194319
27311,울산별펜션,울산광역시,북구,129.448227171076,35.6503475180175
27312,고운건설,울산광역시,울주군,129.204162254879,35.4627577298236
27313,케이프,울산광역시,울주군,129.354215446619,35.3636352874037
27314,스톰윈드,울산광역시,동구,129.457735010002,35.5548500332347
27315,배내골풀빌라,울산광역시,울주군,129.009081183383,35.5322194503295
27316,휴담PoolVilla,울산광역시,울주군,129.009081183383,35.5322194503295
27317,바담펜션,울산광역시,울주군,129.355236522922,35.3562599721373
27318,션하우스,울산광역시,울주군,129.064875069374,35.5871897579084
27319,핏다이어트캠프,울산광역시,울주군,129.078433774527,35.5524490928976
27320,소금맨션,울산광역시,울주군,129.353250286184,35.3658002780696
27321,오릇,울산광역시,울주군,129.085367232678,35.6755256951431
27322,당사민박,울산광역시,북구,129.45777546037,35.5857006129065
27323,반구대의고요한밤,울산광역시,울주군,129.178364936468,35.6115867794682
27324,750하우스,울산광역시,울주군,129.261373376305,35.5227152358003
27325,캠핑온유,울산광역시,울주군,129.117206588219,35.4875515419478
27326,몽돌집,울산광역시,동구,129.45740042732,35.5589098805022
27327,호텔지,울산광역시,남구,129.260898016709,35.5494081818958
27328,머물곶2,울산광역시,울주군,129.356379043746,35.3601048481748
27329,배내플레이,울산광역시,울주군,129.019388867474,35.5686369955411
27330,소금,울산광역시,울주군,129.335534527281,35.3564432542675
27331,외갓집민박,울산광역시,울주군,129.341026716634,35.358563658874
27332,온,울산광역시,울주군,129.358155972471,35.3578045256355
27333,에이치에비뉴호텔,울산광역시,남구,129.351032500982,35.5407077284739
27334,스페스11,울산광역시,울주군,129.155157225322,35.4865272157909
27335,오릇nkids,울산광역시,울주군,129.085439421684,35.6751464922485
27336,엠제이,울산광역시,중구,129.290230281629,35.5519099623378
27337,호텔꿀스테이,울산광역시,중구,129.335758091825,35.555911678114
27338,호텔플레이,울산광역시,남구,129.333904261187,35.5392129741133
27339,펜션162th,울산광역시,동구,129.431953881253,35.4999095115815
27340,코젤하우스,울산광역시,북구,129.369810610389,35.5969982946324
27341,애플망고,울산광역시,울주군,129.353306414295,35.3685036378297
27342,청림장여인숙,울산광역시,중구,129.329153077524,35.5560117159045
