기준년월,광역지자체,중분류,,지출액,전년도 지출액
201908,경상남도,콘도,1002,35239.0,5044.0
201908,경상남도,캠핑장/펜션,1003,1972.0,1708.0
201908,경상남도,기타숙박,1004,452308.0,354653.0
201908,경상남도,여행업,2001,7996.0,275.0
201908,경상남도,육상운송,3001,0.0,0.0
201908,경상남도,수상운송,3002,80.0,0.0
201908,경상남도,항공운송,3003,0.0,0.0
201908,경상남도,렌터카,3004,7737.0,5382.0
201908,경상남도,면세점,4001,0.0,0.0
201908,경상남도,관광기념품,4002,2235.0,4713.0
201908,경상남도,레저용품쇼핑,4003,29387.0,38085.0
201908,경상남도,대형쇼핑몰,4004,1000628.0,1013295.0
201908,경상남도,카지노,5001,0.0,0.0
201908,경상남도,관광유원시설,5002,47705.0,47563.0
201908,경상남도,골프장,5003,50153.0,35053.0
201908,경상남도,스키장,5004,0.0,0.0
201908,경상남도,기타레저,5005,158.0,52.0
201908,경상남도,문화서비스,5006,1423.0,1696.0
201908,경상남도,식음료,6001,858786.0,902376.0
201909,경상남도,관광총소비,0000,2992474.0,3844479.0
201909,경상남도,호텔,1001,766704.0,843564.0
201909,경상남도,콘도,1002,6935.0,14708.0
201909,경상남도,캠핑장/펜션,1003,1114.0,465.0
201909,경상남도,기타숙박,1004,391038.0,428934.0
201909,경상남도,여행업,2001,1482.0,0.0
201909,경상남도,육상운송,3001,0.0,0.0
201909,경상남도,수상운송,3002,0.0,50.0
201909,경상남도,항공운송,3003,0.0,0.0
201909,경상남도,렌터카,3004,6745.0,12071.0
201909,경상남도,면세점,4001,5.0,942.0
201909,경상남도,관광기념품,4002,3309.0,2474.0
201909,경상남도,레저용품쇼핑,4003,25338.0,44047.0
201909,경상남도,대형쇼핑몰,4004,887735.0,1177693.0
201909,경상남도,카지노,5001,0.0,0.0
201909,경상남도,관광유원시설,5002,7480.0,9144.0
201909,경상남도,골프장,5003,42733.0,65861.0
201909,경상남도,스키장,5004,0.0,0.0
201909,경상남도,기타레저,5005,191.0,78.0
201909,경상남도,문화서비스,5006,1350.0,6751.0
201909,경상남도,식음료,6001,850314.0,1237695.0
201910,경상남도,관광총소비,0000,3684181.0,3979329.0
201910,경상남도,호텔,1001,971294.0,992218.0
201910,경상남도,콘도,1002,8571.0,9079.0
201910,경상남도,캠핑장/펜션,1003,3313.0,1663.0
201910,경상남도,기타숙박,1004,503392.0,572603.0
201910,경상남도,여행업,2001,4223.0,152.0
201910,경상남도,육상운송,3001,0.0,0.0
201910,경상남도,수상운송,3002,30.0,18.0
201910,경상남도,항공운송,3003,0.0,0.0
201910,경상남도,렌터카,3004,11389.0,10729.0
201910,경상남도,면세점,4001,0.0,14616.0
201910,경상남도,관광기념품,4002,4883.0,2516.0
201910,경상남도,레저용품쇼핑,4003,40800.0,58671.0
201910,경상남도,대형쇼핑몰,4004,999480.0,1084156.0
201910,경상남도,카지노,5001,0.0,0.0
201910,경상남도,관광유원시설,5002,3603.0,1997.0
201910,경상남도,골프장,5003,112917.0,90378.0
201910,경상남도,스키장,5004,0.0,0.0
201910,경상남도,기타레저,5005,96.0,258.0
201910,경상남도,문화서비스,5006,3323.0,3651.0
201910,경상남도,식음료,6001,1016866.0,1136622.0
201911,경상남도,관광총소비,0000,3906387.0,3859449.0
201911,경상남도,호텔,1001,1054620.0,1048236.0
201911,경상남도,콘도,1002,5485.0,4438.0
201911,경상남도,캠핑장/펜션,1003,552.0,1932.0
201911,경상남도,기타숙박,1004,518189.0,571954.0
201911,경상남도,여행업,2001,169.0,44.0
201911,경상남도,육상운송,3001,0.0,0.0
201911,경상남도,수상운송,3002,0.0,56.0
201911,경상남도,항공운송,3003,0.0,0.0
201911,경상남도,렌터카,3004,9796.0,9933.0
201911,경상남도,면세점,4001,0.0,1357.0
201911,경상남도,관광기념품,4002,3498.0,3056.0
201911,경상남도,레저용품쇼핑,4003,49380.0,54777.0
201911,경상남도,대형쇼핑몰,4004,1136657.0,909694.0
201911,경상남도,카지노,5001,0.0,0.0
201911,경상남도,관광유원시설,5002,3428.0,1608.0
201911,경상남도,골프장,5003,46264.0,44636.0
201911,경상남도,스키장,5004,0.0,0.0
201911,경상남도,기타레저,5005,254.0,30.0
201911,경상남도,문화서비스,5006,2151.0,1606.0
201911,경상남도,식음료,6001,1075946.0,1206093.0
201912,경상남도,관광총소비,0000,3537608.0,3457525.0
201912,경상남도,호텔,1001,811324.0,776868.0
201912,경상남도,콘도,1002,1490.0,1806.0
201912,경상남도,캠핑장/펜션,1003,197.0,988.0
201912,경상남도,기타숙박,1004,467859.0,380203.0
201912,경상남도,여행업,2001,486.0,152.0
201912,경상남도,육상운송,3001,0.0,0.0
201912,경상남도,수상운송,3002,0.0,64.0
201912,경상남도,항공운송,3003,0.0,0.0
201912,경상남도,렌터카,3004,7938.0,17105.0
201912,경상남도,면세점,4001,0.0,2859.0
