기준년월,광역지자체,중분류,,지출액,전년도 지출액
201911,대전광역시,콘도,1002,0.0,0.0
201911,대전광역시,캠핑장/펜션,1003,0.0,0.0
201911,대전광역시,기타숙박,1004,174326.0,108661.0
201911,대전광역시,여행업,2001,0.0,100.0
201911,대전광역시,육상운송,3001,1098823.0,1010838.0
201911,대전광역시,수상운송,3002,0.0,0.0
201911,대전광역시,항공운송,3003,0.0,0.0
201911,대전광역시,렌터카,3004,1276.0,2763.0
201911,대전광역시,면세점,4001,0.0,0.0
201911,대전광역시,관광기념품,4002,600.0,133.0
201911,대전광역시,레저용품쇼핑,4003,20954.0,29558.0
201911,대전광역시,대형쇼핑몰,4004,353317.0,369950.0
201911,대전광역시,카지노,5001,0.0,0.0
201911,대전광역시,관광유원시설,5002,1054.0,714.0
201911,대전광역시,골프장,5003,33740.0,18602.0
201911,대전광역시,스키장,5004,0.0,0.0
201911,대전광역시,기타레저,5005,21.0,0.0
201911,대전광역시,문화서비스,5006,1103.0,675.0
201911,대전광역시,식음료,6001,371205.0,332998.0
201912,대전광역시,관광총소비,0000,2134576.0,1982775.0
201912,대전광역시,호텔,1001,248728.0,251371.0
201912,대전광역시,콘도,1002,0.0,0.0
201912,대전광역시,캠핑장/펜션,1003,0.0,0.0
201912,대전광역시,기타숙박,1004,93073.0,84313.0
201912,대전광역시,여행업,2001,651.0,5653.0
201912,대전광역시,육상운송,3001,1061508.0,913030.0
201912,대전광역시,수상운송,3002,0.0,0.0
201912,대전광역시,항공운송,3003,0.0,0.0
201912,대전광역시,렌터카,3004,1137.0,1790.0
201912,대전광역시,면세점,4001,0.0,0.0
201912,대전광역시,관광기념품,4002,88.0,134.0
201912,대전광역시,레저용품쇼핑,4003,21462.0,20026.0
201912,대전광역시,대형쇼핑몰,4004,355589.0,376010.0
201912,대전광역시,카지노,5001,0.0,0.0
201912,대전광역시,관광유원시설,5002,303.0,192.0
201912,대전광역시,골프장,5003,20741.0,18129.0
201912,대전광역시,스키장,5004,0.0,0.0
201912,대전광역시,기타레저,5005,40.0,0.0
201912,대전광역시,문화서비스,5006,1304.0,912.0
201912,대전광역시,식음료,6001,329953.0,311215.0
