기준년월,광역지자체,중분류,,지출액,전년도 지출액
201907,서울특별시,렌터카,3004,101603.0,159665.0
201907,서울특별시,면세점,4001,5.3697285E7,3.1228446E7
201907,서울특별시,관광기념품,4002,7499892.0,5332668.0
201907,서울특별시,레저용품쇼핑,4003,4436522.0,4200734.0
201907,서울특별시,대형쇼핑몰,4004,6.504866E7,6.8294786E7
201907,서울특별시,카지노,5001,2.5431116E7,2.0792414E7
201907,서울특별시,관광유원시설,5002,215870.0,258450.0
201907,서울특별시,골프장,5003,33385.0,30936.0
201907,서울특별시,스키장,5004,50.0,0.0
201907,서울특별시,기타레저,5005,776.0,444.0
201907,서울특별시,문화서비스,5006,533438.0,603284.0
201907,서울특별시,식음료,6001,3.731393E7,3.1043861E7
201908,서울특별시,관광총소비,0000,2.85555306E8,2.41725147E8
201908,서울특별시,호텔,1001,6.1633975E7,5.185392E7
201908,서울특별시,콘도,1002,102112.0,84453.0
201908,서울특별시,캠핑장/펜션,1003,0.0,0.0
201908,서울특별시,기타숙박,1004,1.0073843E7,8493360.0
201908,서울특별시,여행업,2001,619436.0,707731.0
201908,서울특별시,육상운송,3001,116919.0,602078.0
201908,서울특별시,수상운송,3002,30623.0,22341.0
201908,서울특별시,항공운송,3003,1266577.0,1384237.0
201908,서울특별시,렌터카,3004,80347.0,113895.0
201908,서울특별시,면세점,4001,5.364652E7,3.3934267E7
201908,서울특별시,관광기념품,4002,7887814.0,5534136.0
201908,서울특별시,레저용품쇼핑,4003,4394260.0,4318390.0
201908,서울특별시,대형쇼핑몰,4004,8.2373879E7,7.7486379E7
201908,서울특별시,카지노,5001,2.6656226E7,2.4822336E7
201908,서울특별시,관광유원시설,5002,212363.0,202671.0
201908,서울특별시,골프장,5003,38270.0,29717.0
201908,서울특별시,스키장,5004,0.0,0.0
201908,서울특별시,기타레저,5005,504.0,349.0
201908,서울특별시,문화서비스,5006,369414.0,499093.0
201908,서울특별시,식음료,6001,3.6052222E7,3.1635793E7
201909,서울특별시,관광총소비,0000,2.8047503E8,2.66178169E8
201909,서울특별시,호텔,1001,6.9360183E7,5.7248807E7
201909,서울특별시,콘도,1002,106178.0,49002.0
201909,서울특별시,캠핑장/펜션,1003,0.0,0.0
201909,서울특별시,기타숙박,1004,1.0697801E7,8978724.0
201909,서울특별시,여행업,2001,579882.0,577989.0
201909,서울특별시,육상운송,3001,106180.0,649166.0
201909,서울특별시,수상운송,3002,19833.0,25125.0
201909,서울특별시,항공운송,3003,1188514.0,1549475.0
201909,서울특별시,렌터카,3004,67427.0,74625.0
201909,서울특별시,면세점,4001,5.045078E7,3.4758122E7
