기준년월,광역지자체,중분류,,지출액,전년도 지출액
201909,부산광역시,여행업,2001,8569.0,7421.0
201909,부산광역시,육상운송,3001,12604.0,6442.0
201909,부산광역시,수상운송,3002,12858.0,21406.0
201909,부산광역시,항공운송,3003,37834.0,60279.0
201909,부산광역시,렌터카,3004,19739.0,13530.0
201909,부산광역시,면세점,4001,3382080.0,3742530.0
201909,부산광역시,관광기념품,4002,582138.0,21796.0
201909,부산광역시,레저용품쇼핑,4003,257669.0,272198.0
201909,부산광역시,대형쇼핑몰,4004,8596501.0,9076723.0
201909,부산광역시,카지노,5001,7796569.0,8495182.0
201909,부산광역시,관광유원시설,5002,103094.0,87912.0
201909,부산광역시,골프장,5003,14908.0,52483.0
201909,부산광역시,스키장,5004,0.0,0.0
201909,부산광역시,기타레저,5005,178.0,515.0
201909,부산광역시,문화서비스,5006,5094.0,2779.0
201909,부산광역시,식음료,6001,2790584.0,2833765.0
201910,부산광역시,관광총소비,0000,3.3610281E7,3.8042657E7
201910,부산광역시,호텔,1001,4632034.0,6018206.0
201910,부산광역시,콘도,1002,10120.0,6316.0
201910,부산광역시,캠핑장/펜션,1003,769.0,40.0
201910,부산광역시,기타숙박,1004,2051518.0,2458320.0
201910,부산광역시,여행업,2001,9758.0,13533.0
201910,부산광역시,육상운송,3001,8266.0,7917.0
201910,부산광역시,수상운송,3002,12422.0,8280.0
201910,부산광역시,항공운송,3003,43727.0,47530.0
201910,부산광역시,렌터카,3004,17585.0,13529.0
201910,부산광역시,면세점,4001,4230730.0,4114013.0
201910,부산광역시,관광기념품,4002,592273.0,813942.0
201910,부산광역시,레저용품쇼핑,4003,305510.0,336727.0
201910,부산광역시,대형쇼핑몰,4004,1.1694078E7,1.2362994E7
201910,부산광역시,카지노,5001,5729845.0,7746002.0
201910,부산광역시,관광유원시설,5002,173262.0,114883.0
201910,부산광역시,골프장,5003,16906.0,42657.0
201910,부산광역시,스키장,5004,0.0,0.0
201910,부산광역시,기타레저,5005,1345.0,88.0
201910,부산광역시,문화서비스,5006,12447.0,4972.0
201910,부산광역시,식음료,6001,4067686.0,3932707.0
201911,부산광역시,관광총소비,0000,3.0431834E7,3.153216E7
201911,부산광역시,호텔,1001,3712985.0,4269176.0
201911,부산광역시,콘도,1002,2428.0,1326.0
201911,부산광역시,캠핑장/펜션,1003,237.0,641.0
201911,부산광역시,기타숙박,1004,1474347.0,1196826.0
201911,부산광역시,여행업,2001,3174.0,5484.0
201911,부산광역시,육상운송,3001,4895.0,7480.0
201911,부산광역시,수상운송,3002,9103.0,14043.0
201911,부산광역시,항공운송,3003,27473.0,37363.0
201911,부산광역시,렌터카,3004,26825.0,7830.0
201911,부산광역시,면세점,4001,3707209.0,3842188.0
201911,부산광역시,관광기념품,4002,611021.0,928669.0
201911,부산광역시,레저용품쇼핑,4003,227866.0,228416.0
201911,부산광역시,대형쇼핑몰,4004,9408487.0,8844768.0
201911,부산광역시,카지노,5001,8074050.0,9136300.0
201911,부산광역시,관광유원시설,5002,80612.0,51031.0
201911,부산광역시,골프장,5003,24922.0,21356.0
201911,부산광역시,스키장,5004,0.0,0.0
201911,부산광역시,기타레저,5005,227.0,80.0
201911,부산광역시,문화서비스,5006,5242.0,3787.0
201911,부산광역시,식음료,6001,3030732.0,2935398.0
201912,부산광역시,관광총소비,0000,3.3509173E7,2.6337297E7
201912,부산광역시,호텔,1001,3316510.0,3166600.0
201912,부산광역시,콘도,1002,1705.0,1423.0
201912,부산광역시,캠핑장/펜션,1003,120.0,40.0
201912,부산광역시,기타숙박,1004,1460785.0,963007.0
201912,부산광역시,여행업,2001,1203.0,4062.0
201912,부산광역시,육상운송,3001,11331.0,1995.0
201912,부산광역시,수상운송,3002,10442.0,8669.0
201912,부산광역시,항공운송,3003,39991.0,26897.0
201912,부산광역시,렌터카,3004,21840.0,12301.0
201912,부산광역시,면세점,4001,3162250.0,3326441.0
201912,부산광역시,관광기념품,4002,592723.0,707196.0
201912,부산광역시,레저용품쇼핑,4003,289059.0,266652.0
201912,부산광역시,대형쇼핑몰,4004,1.0824872E7,8983168.0
201912,부산광역시,카지노,5001,1.0638051E7,6501272.0
201912,부산광역시,관광유원시설,5002,81402.0,56167.0
201912,부산광역시,골프장,5003,17871.0,14202.0
201912,부산광역시,스키장,5004,0.0,0.0
201912,부산광역시,기타레저,5005,72.0,99.0
201912,부산광역시,문화서비스,5006,3945.0,5551.0
201912,부산광역시,식음료,6001,3035001.0,2291555.0
