기준년월,지자체,KTO업종중분류명,소비금액,전년동기소비금액,구성비,전년대비소비증감률
201906,전라북도,기타숙박,2262339.0,2054296.0,3.2,10.1
201906,전라북도,여행업,16431.0,7476.0,0.0,119.8
201906,전라북도,항공운송,2384426.0,2444848.0,3.3,-2.5
201906,전라북도,렌터카,18642.0,25142.0,0.0,-25.9
201906,전라북도,면세점,0.0,3575.0,0.0,-100.0
201906,전라북도,관광기념품,197206.0,171496.0,0.3,15.0
201906,전라북도,레저용품쇼핑,7532333.0,8500648.0,10.5,-11.4
201906,전라북도,대형쇼핑몰,1.0793745E7,1.1333703E7,15.1,-4.8
201906,전라북도,관광유원시설,124729.0,118286.0,0.2,5.4
201906,전라북도,골프장,4852538.0,4728497.0,6.8,2.6
201906,전라북도,기타레저,1219315.0,960488.0,1.7,26.9
201906,전라북도,문화서비스,854265.0,677857.0,1.2,26.0
201906,전라북도,식음료,4.0524936E7,4.0040353E7,56.7,1.2
201906,전라북도,육상운송,2594.0,1845.0,0.0,40.6
201906,전라북도,수상운송,8295.0,17639.0,0.0,-53.0
201906,전라남도,관광총소비,7.1738158E7,6.7154195E7,100.0,6.8
201906,전라남도,호텔,344658.0,374163.0,0.5,-7.9
201906,전라남도,콘도,592396.0,546031.0,0.8,8.5
201906,전라남도,캠핑장/펜션,25140.0,28950.0,0.0,-13.2
201906,전라남도,기타숙박,3325607.0,2890315.0,4.6,15.1
201906,전라남도,여행업,73410.0,51480.0,0.1,42.6
201906,전라남도,항공운송,8366.0,7822.0,0.0,7.0
201906,전라남도,렌터카,58764.0,63694.0,0.1,-7.7
201906,전라남도,면세점,63516.0,27827.0,0.1,128.3
201906,전라남도,관광기념품,131109.0,143009.0,0.2,-8.3
201906,전라남도,레저용품쇼핑,6130253.0,6696923.0,8.5,-8.5
201906,전라남도,대형쇼핑몰,8924610.0,8711349.0,12.4,2.4
201906,전라남도,관광유원시설,702152.0,620585.0,1.0,13.1
201906,전라남도,골프장,7928498.0,7558807.0,11.1,4.9
201906,전라남도,기타레저,1005326.0,789680.0,1.4,27.3
201906,전라남도,문화서비스,1248688.0,1000976.0,1.7,24.7
201906,전라남도,식음료,4.1047883E7,3.751874E7,57.2,9.4
201906,전라남도,육상운송,38031.0,34604.0,0.1,9.9
201906,전라남도,수상운송,89752.0,89240.0,0.1,0.6
201906,경상북도,관광총소비,1.03063021E8,1.04371278E8,100.0,-1.3
201906,경상북도,호텔,1211691.0,985500.0,1.2,23.0
201906,경상북도,콘도,1101067.0,917826.0,1.1,20.0
201906,경상북도,캠핑장/펜션,49484.0,29635.0,0.0,67.0
201906,경상북도,기타숙박,3085021.0,3053049.0,3.0,1.0
201906,경상북도,여행업,17922.0,28177.0,0.0,-36.4
201906,경상북도,렌터카,50953.0,53455.0,0.0,-4.7
201906,경상북도,관광기념품,218227.0,206812.0,0.2,5.5
201906,경상북도,레저용품쇼핑,9881602.0,1.112921E7,9.6,-11.2
201906,경상북도,대형쇼핑몰,1.1048926E7,1.2319874E7,10.7,-10.3
201906,경상북도,관광유원시설,412538.0,304857.0,0.4,35.3
201906,경상북도,골프장,1.3319494E7,1.3126881E7,12.9,1.5
201906,경상북도,기타레저,2240015.0,2079472.0,2.2,7.7
201906,경상북도,문화서비스,1090815.0,821173.0,1.1,32.8
201906,경상북도,식음료,5.9223993E7,5.9235044E7,57.5,-0.0
201906,경상북도,육상운송,22672.0,23828.0,0.0,-4.9
201906,경상북도,수상운송,88602.0,56485.0,0.1,56.9
201906,경상남도,관광총소비,1.28917281E8,1.29804446E8,100.0,-0.7
201906,경상남도,호텔,535353.0,761580.0,0.4,-29.7
201906,경상남도,콘도,1288717.0,930632.0,1.0,38.5
201906,경상남도,캠핑장/펜션,43407.0,34202.0,0.0,26.9
201906,경상남도,기타숙박,4072223.0,4120853.0,3.2,-1.2
201906,경상남도,여행업,55264.0,27379.0,0.0,101.8
201906,경상남도,항공운송,1330.0,599.0,0.0,122.0
201906,경상남도,렌터카,31187.0,34136.0,0.0,-8.6
201906,경상남도,면세점,836.0,1932.0,0.0,-56.7
201906,경상남도,관광기념품,255656.0,201418.0,0.2,26.9
201906,경상남도,레저용품쇼핑,1.0336379E7,1.1084195E7,8.0,-6.7
201906,경상남도,대형쇼핑몰,2.2339598E7,2.3700709E7,17.3,-5.7
201906,경상남도,관광유원시설,301083.0,447232.0,0.2,-32.7
201906,경상남도,골프장,1.2479209E7,1.1531784E7,9.7,8.2
201906,경상남도,기타레저,2770758.0,2596268.0,2.1,6.7
201906,경상남도,문화서비스,1384307.0,1113845.0,1.1,24.3
201906,경상남도,식음료,7.280987E7,7.2954242E7,56.5,-0.2
201906,경상남도,육상운송,92303.0,128948.0,0.1,-28.4
201906,경상남도,수상운송,119800.0,134491.0,0.1,-10.9
201906,제주특별자치도,관광총소비,8.1979071E7,8.2248355E7,100.0,-0.3
201906,제주특별자치도,호텔,3325992.0,3199397.0,4.1,4.0
201906,제주특별자치도,콘도,2555399.0,2252768.0,3.1,13.4
201906,제주특별자치도,캠핑장/펜션,22622.0,63155.0,0.0,-64.2
201906,제주특별자치도,기타숙박,3686073.0,3784212.0,4.5,-2.6
201906,제주특별자치도,여행업,360495.0,311565.0,0.4,15.7
201906,제주특별자치도,항공운송,4598297.0,3998640.0,5.6,15.0
201906,제주특별자치도,렌터카,1871353.0,1854349.0,2.3,0.9
201906,제주특별자치도,면세점,1.5403199E7,1.5962625E7,18.8,-3.5
201906,제주특별자치도,관광기념품,1843728.0,1828418.0,2.2,0.8
201906,제주특별자치도,레저용품쇼핑,4239770.0,4553440.0,5.2,-6.9
201906,제주특별자치도,대형쇼핑몰,2462874.0,2849328.0,3.0,-13.6
201906,제주특별자치도,관광유원시설,806144.0,955668.0,1.0,-15.6
201906,제주특별자치도,골프장,5003336.0,4705810.0,6.1,6.3
201906,제주특별자치도,기타레저,752265.0,571665.0,0.9,31.6
201906,제주특별자치도,문화서비스,1301338.0,1139830.0,1.6,14.2
201906,제주특별자치도,식음료,3.346476E7,3.3924142E7,40.8,-1.4
201906,제주특별자치도,육상운송,29921.0,17785.0,0.0,68.2
201906,제주특별자치도,수상운송,251503.0,275558.0,0.3,-8.7
201906,기타(지역 미분류),관광총소비,1024379.0,0.0,100.0,0.0
201906,기타(지역 미분류),호텔,497779.0,0.0,48.6,0.0
201906,기타(지역 미분류),콘도,491163.0,0.0,47.9,0.0
201906,기타(지역 미분류),기타숙박,35437.0,0.0,3.5,0.0
201907,서울특별시,관광총소비,1.050357421E9,1.091888064E9,100.0,-3.8
201907,서울특별시,호텔,2.0719914E7,2.0333607E7,2.0,1.9
201907,서울특별시,콘도,135273.0,260099.0,0.0,-48.0
201907,서울특별시,캠핑장/펜션,1000.0,1422.0,0.0,-29.7
201907,서울특별시,기타숙박,1.2857862E7,1.4054526E7,1.2,-8.5
201907,서울특별시,여행업,1.7437878E7,2.0345849E7,1.7,-14.3
201907,서울특별시,항공운송,5.033934E7,4.7439191E7,4.8,6.1
201907,서울특별시,렌터카,1462024.0,1750058.0,0.1,-16.5
201907,서울특별시,면세점,9744915.0,1.1374895E7,0.9,-14.3
201907,서울특별시,관광기념품,1184919.0,1123519.0,0.1,5.5
201907,서울특별시,레저용품쇼핑,4.0540197E7,4.5271063E7,3.9,-10.5
201907,서울특별시,대형쇼핑몰,2.20269932E8,2.42704696E8,21.0,-9.2
201907,서울특별시,관광유원시설,3326972.0,3524758.0,0.3,-5.6
201907,서울특별시,골프장,6658528.0,6151084.0,0.6,8.2
201907,서울특별시,기타레저,1.6344185E7,1.4445151E7,1.6,13.1
201907,서울특별시,문화서비스,2.5596988E7,2.5447009E7,2.4,0.6
201907,서울특별시,식음료,5.94296077E8,5.94587272E8,56.6,-0.0
201907,서울특별시,육상운송,2.5337062E7,3.8722706E7,2.4,-34.6
201907,서울특별시,수상운송,3941349.0,4191129.0,0.4,-6.0
201907,서울특별시,스키장,163007.0,160028.0,0.0,1.9
201907,부산광역시,관광총소비,2.61644251E8,2.83202429E8,100.0,-7.6
201907,부산광역시,호텔,4824960.0,5146094.0,1.8,-6.2
201907,부산광역시,콘도,776151.0,832566.0,0.3,-6.8
201907,부산광역시,캠핑장/펜션,4000.0,3422.0,0.0,16.9
201907,부산광역시,기타숙박,5327917.0,5683538.0,2.0,-6.3
201907,부산광역시,여행업,407461.0,335537.0,0.2,21.4
201907,부산광역시,항공운송,5219377.0,6244365.0,2.0,-16.4
201907,부산광역시,렌터카,180872.0,218873.0,0.1,-17.4
201907,부산광역시,면세점,4062419.0,4706484.0,1.6,-13.7
201907,부산광역시,관광기념품,235531.0,235389.0,0.1,0.1
201907,부산광역시,레저용품쇼핑,1.0016012E7,1.1712443E7,3.8,-14.5
201907,부산광역시,대형쇼핑몰,8.9112826E7,1.02506749E8,34.1,-13.1
201907,부산광역시,관광유원시설,424015.0,441855.0,0.2,-4.0
201907,부산광역시,골프장,4008049.0,3795887.0,1.5,5.6
201907,부산광역시,기타레저,4565059.0,4037301.0,1.7,13.1
201907,부산광역시,문화서비스,2393417.0,2613446.0,0.9,-8.4
201907,부산광역시,식음료,1.29676643E8,1.34206311E8,49.6,-3.4
201907,부산광역시,육상운송,28702.0,22094.0,0.0,29.9
201907,부산광역시,수상운송,380839.0,460075.0,0.1,-17.2
201907,대구광역시,관광총소비,1.40131723E8,1.4992332E8,100.0,-6.5
201907,대구광역시,호텔,803478.0,693273.0,0.6,15.9
201907,대구광역시,콘도,724.0,209.0,0.0,246.4
201907,대구광역시,캠핑장/펜션,1520.0,3131.0,0.0,-51.5
201907,대구광역시,기타숙박,2152509.0,2337782.0,1.5,-7.9
201907,대구광역시,여행업,113993.0,92190.0,0.1,23.7
201907,대구광역시,항공운송,88717.0,60508.0,0.1,46.6
201907,대구광역시,렌터카,72645.0,76338.0,0.1,-4.8
201907,대구광역시,면세점,342397.0,295107.0,0.2,16.0
201907,대구광역시,관광기념품,308894.0,262199.0,0.2,17.8
201907,대구광역시,레저용품쇼핑,7062108.0,7762043.0,5.0,-9.0
201907,대구광역시,대형쇼핑몰,4.7760171E7,5.4574799E7,34.1,-12.5
201907,대구광역시,관광유원시설,226941.0,207751.0,0.2,9.2
201907,대구광역시,골프장,1530422.0,1282104.0,1.1,19.4
201907,대구광역시,기타레저,4028035.0,3556074.0,2.9,13.3
201907,대구광역시,문화서비스,1534848.0,1607516.0,1.1,-4.5
201907,대구광역시,식음료,7.4099665E7,7.7106625E7,52.9,-3.9
201907,대구광역시,육상운송,4269.0,5115.0,0.0,-16.5
201907,대구광역시,스키장,385.0,558.0,0.0,-31.0
201907,인천광역시,관광총소비,1.74531045E8,1.95242989E8,100.0,-10.6
201907,인천광역시,호텔,2431521.0,1853240.0,1.4,31.2
201907,인천광역시,캠핑장/펜션,27092.0,27050.0,0.0,0.2
201907,인천광역시,기타숙박,3445272.0,4232581.0,2.0,-18.6
201907,인천광역시,여행업,54528.0,87608.0,0.0,-37.8
201907,인천광역시,항공운송,1701020.0,1665840.0,1.0,2.1
201907,인천광역시,렌터카,52548.0,57760.0,0.0,-9.0
201907,인천광역시,면세점,2.9715274E7,2.9355075E7,17.0,1.2
201907,인천광역시,관광기념품,116170.0,102434.0,0.1,13.4
201907,인천광역시,레저용품쇼핑,8267788.0,9690435.0,4.7,-14.7
201907,인천광역시,대형쇼핑몰,3.3910902E7,4.2383898E7,19.4,-20.0
201907,인천광역시,관광유원시설,196791.0,110396.0,0.1,78.3
201907,인천광역시,골프장,4820147.0,4752746.0,2.8,1.4
201907,인천광역시,기타레저,3049606.0,2781358.0,1.7,9.6
201907,인천광역시,문화서비스,1600340.0,1699935.0,0.9,-5.9
201907,인천광역시,식음료,8.4289726E7,9.538929E7,48.3,-11.6
201907,인천광역시,육상운송,83009.0,82697.0,0.0,0.4
201907,인천광역시,수상운송,768943.0,970646.0,0.4,-20.8
201907,인천광역시,카지노,368.0,0.0,0.0,0.0
201907,광주광역시,관광총소비,7.8860063E7,8.2180086E7,100.0,-4.0
201907,광주광역시,호텔,151031.0,176821.0,0.2,-14.6
201907,광주광역시,기타숙박,1789184.0,1844528.0,2.3,-3.0
201907,광주광역시,여행업,61760.0,66927.0,0.1,-7.7
201907,광주광역시,항공운송,35104.0,37131.0,0.0,-5.5
201907,광주광역시,렌터카,30521.0,38808.0,0.0,-21.4
201907,광주광역시,관광기념품,61001.0,57039.0,0.1,6.9
201907,광주광역시,레저용품쇼핑,5814097.0,6598810.0,7.4,-11.9
201907,광주광역시,대형쇼핑몰,2.2085218E7,2.3521639E7,28.0,-6.1
201907,광주광역시,관광유원시설,70973.0,34350.0,0.1,106.6
201907,광주광역시,골프장,1096772.0,902332.0,1.4,21.5
201907,광주광역시,기타레저,1813741.0,1402125.0,2.3,29.4
201907,광주광역시,문화서비스,801262.0,666697.0,1.0,20.2
201907,광주광역시,식음료,4.4963745E7,4.6747596E7,57.0,-3.8
201907,광주광역시,육상운송,41193.0,42173.0,0.1,-2.3
201907,광주광역시,수상운송,44462.0,43110.0,0.1,3.1
201907,대전광역시,관광총소비,1.11315344E8,1.14731239E8,100.0,-3.0
201907,대전광역시,호텔,405774.0,427967.0,0.4,-5.2
201907,대전광역시,콘도,1399.0,1268.0,0.0,10.3
201907,대전광역시,캠핑장/펜션,99.0,200.0,0.0,-50.5
201907,대전광역시,기타숙박,1384059.0,1479223.0,1.2,-6.4
201907,대전광역시,여행업,34331.0,20061.0,0.0,71.1
201907,대전광역시,렌터카,35106.0,28239.0,0.0,24.3
201907,대전광역시,관광기념품,83159.0,77979.0,0.1,6.6
201907,대전광역시,레저용품쇼핑,2989252.0,3379973.0,2.7,-11.6
201907,대전광역시,대형쇼핑몰,1.8951958E7,2.2387657E7,17.0,-15.3
201907,대전광역시,관광유원시설,86797.0,75404.0,0.1,15.1
201907,대전광역시,골프장,988638.0,786882.0,0.9,25.6
201907,대전광역시,기타레저,1353032.0,1032605.0,1.2,31.0
201907,대전광역시,문화서비스,791281.0,785729.0,0.7,0.7
201907,대전광역시,식음료,4.2108426E7,4.3199841E7,37.8,-2.5
201907,대전광역시,육상운송,4.2102033E7,4.104821E7,37.8,2.6
201907,울산광역시,관광총소비,4.848593E7,5.254773E7,100.0,-7.7
201907,울산광역시,콘도,73.0,0.0,0.0,0.0
201907,울산광역시,호텔,412563.0,410723.0,0.9,0.4
201907,울산광역시,캠핑장/펜션,10416.0,4234.0,0.0,146.0
201907,울산광역시,기타숙박,1274065.0,1413426.0,2.6,-9.9
201907,울산광역시,여행업,23048.0,31873.0,0.0,-27.7
201907,울산광역시,항공운송,7033.0,6679.0,0.0,5.3
201907,울산광역시,렌터카,25168.0,36236.0,0.1,-30.5
201907,울산광역시,면세점,6591.0,11921.0,0.0,-44.7
201907,울산광역시,관광기념품,48178.0,58908.0,0.1,-18.2
201907,울산광역시,레저용품쇼핑,2861095.0,3230595.0,5.9,-11.4
201907,울산광역시,대형쇼핑몰,1.0188752E7,1.2117975E7,21.0,-15.9
201907,울산광역시,관광유원시설,25412.0,26167.0,0.1,-2.9
201907,울산광역시,골프장,1798320.0,1585485.0,3.7,13.4
201907,울산광역시,기타레저,1070460.0,975010.0,2.2,9.8
201907,울산광역시,문화서비스,524348.0,417014.0,1.1,25.7
201907,울산광역시,식음료,3.0178021E7,3.2180558E7,62.2,-6.2
201907,울산광역시,육상운송,32337.0,40117.0,0.1,-19.4
201907,울산광역시,수상운송,50.0,810.0,0.0,-93.8
201907,세종특별자치시,관광총소비,7962650.0,7891105.0,100.0,0.9
201907,세종특별자치시,캠핑장/펜션,0.0,50.0,0.0,-100.0
201907,세종특별자치시,기타숙박,122360.0,108758.0,1.5,12.5
201907,세종특별자치시,여행업,530.0,90.0,0.0,488.9
201907,세종특별자치시,렌터카,308.0,18.0,0.0,1611.1
201907,세종특별자치시,관광기념품,6375.0,2078.0,0.1,206.8
201907,세종특별자치시,레저용품쇼핑,365263.0,278297.0,4.6,31.2
201907,세종특별자치시,대형쇼핑몰,1104991.0,1346939.0,13.9,-18.0
201907,세종특별자치시,관광유원시설,13297.0,5054.0,0.2,163.1
201907,세종특별자치시,골프장,471834.0,422750.0,5.9,11.6
201907,세종특별자치시,기타레저,199694.0,163143.0,2.5,22.4
201907,세종특별자치시,문화서비스,102751.0,100729.0,1.3,2.0
201907,세종특별자치시,식음료,5575226.0,5463190.0,70.0,2.1
201907,세종특별자치시,육상운송,21.0,10.0,0.0,110.0
201907,경기도,관광총소비,7.48545103E8,7.59954108E8,100.0,-1.5
201907,경기도,호텔,1385596.0,1649514.0,0.2,-16.0
201907,경기도,콘도,774729.0,723296.0,0.1,7.1
201907,경기도,캠핑장/펜션,73211.0,76936.0,0.0,-4.8
201907,경기도,기타숙박,1.4392999E7,1.5559312E7,1.9,-7.5
201907,경기도,여행업,242662.0,226115.0,0.0,7.3
201907,경기도,렌터카,1643641.0,793975.0,0.2,107.0
201907,경기도,면세점,6371.0,15829.0,0.0,-59.8
201907,경기도,관광기념품,682611.0,627596.0,0.1,8.8
201907,경기도,레저용품쇼핑,3.5937389E7,3.8339064E7,4.8,-6.3
201907,경기도,대형쇼핑몰,2.05346374E8,2.25140109E8,27.4,-8.8
201907,경기도,관광유원시설,1470184.0,1365476.0,0.2,7.7
201907,경기도,골프장,4.8682544E7,4.352166E7,6.5,11.9
201907,경기도,기타레저,1.6278615E7,1.6649903E7,2.2,-2.2
201907,경기도,문화서비스,1.1810963E7,8160942.0,1.6,44.7
201907,경기도,식음료,3.9709091E8,4.06474094E8,53.0,-2.3
201907,경기도,육상운송,1.2333895E7,168987.0,1.6,7198.7
201907,경기도,수상운송,31410.0,40162.0,0.0,-21.8
201907,경기도,스키장,360998.0,421140.0,0.0,-14.3
201907,강원도,관광총소비,1.12650458E8,1.16418048E8,100.0,-3.2
201907,강원도,호텔,3698632.0,3440584.0,3.3,7.5
201907,강원도,콘도,8611741.0,1.2039566E7,7.6,-28.5
201907,강원도,캠핑장/펜션,121046.0,121609.0,0.1,-0.5
201907,강원도,기타숙박,6223156.0,6041857.0,5.5,3.0
201907,강원도,여행업,305074.0,283617.0,0.3,7.6
201907,강원도,항공운송,1389.0,277.0,0.0,401.3
201907,강원도,렌터카,52073.0,78482.0,0.0,-33.6
201907,강원도,면세점,7801.0,10486.0,0.0,-25.6
201907,강원도,관광기념품,313097.0,354797.0,0.3,-11.8
201907,강원도,레저용품쇼핑,6573105.0,6975643.0,5.8,-5.8
201907,강원도,대형쇼핑몰,8079743.0,9888801.0,7.2,-18.3
201907,강원도,관광유원시설,512072.0,657156.0,0.5,-22.1
201907,강원도,골프장,1.2582474E7,1.1483606E7,11.2,9.6
201907,강원도,기타레저,1512782.0,1229361.0,1.3,23.1
201907,강원도,문화서비스,2655489.0,1282900.0,2.4,107.0
201907,강원도,식음료,6.1117482E7,6.2223891E7,54.3,-1.8
201907,강원도,육상운송,35583.0,33132.0,0.0,7.4
201907,강원도,수상운송,30123.0,37602.0,0.0,-19.9
201907,강원도,스키장,217595.0,234682.0,0.2,-7.3
201907,충청북도,관광총소비,8.2163473E7,8.6422931E7,100.0,-4.9
201907,충청북도,호텔,187391.0,211827.0,0.2,-11.5
201907,충청북도,콘도,784640.0,775456.0,1.0,1.2
201907,충청북도,캠핑장/펜션,19440.0,22563.0,0.0,-13.8
201907,충청북도,기타숙박,2190704.0,2471325.0,2.7,-11.4
201907,충청북도,여행업,23007.0,30551.0,0.0,-24.7
201907,충청북도,항공운송,91519.0,41358.0,0.1,121.3
201907,충청북도,렌터카,30616.0,30000.0,0.0,2.1
201907,충청북도,면세점,11876.0,46398.0,0.0,-74.4
201907,충청북도,관광기념품,116804.0,104212.0,0.1,12.1
201907,충청북도,레저용품쇼핑,5948550.0,6604098.0,7.2,-9.9
201907,충청북도,대형쇼핑몰,1.3348524E7,1.5867704E7,16.2,-15.9
201907,충청북도,관광유원시설,96502.0,171563.0,0.1,-43.8
201907,충청북도,골프장,9049050.0,7663035.0,11.0,18.1
201907,충청북도,기타레저,1207979.0,964184.0,1.5,25.3
201907,충청북도,문화서비스,952081.0,811537.0,1.2,17.3
201907,충청북도,식음료,4.8047178E7,5.054705E7,58.5,-4.9
201907,충청북도,육상운송,1625.0,6245.0,0.0,-74.0
201907,충청북도,수상운송,55988.0,53824.0,0.1,4.0
201907,충청남도,관광총소비,9.4755048E7,1.00361317E8,100.0,-5.6
201907,충청남도,호텔,589762.0,642649.0,0.6,-8.2
201907,충청남도,콘도,1469634.0,1557480.0,1.6,-5.6
201907,충청남도,캠핑장/펜션,58981.0,60545.0,0.1,-2.6
201907,충청남도,기타숙박,3164256.0,3487867.0,3.3,-9.3
201907,충청남도,여행업,56707.0,27993.0,0.1,102.6
201907,충청남도,항공운송,20390.0,21700.0,0.0,-6.0
201907,충청남도,렌터카,16760.0,18125.0,0.0,-7.5
201907,충청남도,관광기념품,121776.0,122373.0,0.1,-0.5
201907,충청남도,레저용품쇼핑,6876658.0,7621286.0,7.3,-9.8
201907,충청남도,대형쇼핑몰,1.5860019E7,1.9131593E7,16.7,-17.1
201907,충청남도,관광유원시설,130501.0,128835.0,0.1,1.3
201907,충청남도,골프장,4976709.0,4500332.0,5.3,10.6
201907,충청남도,기타레저,1894827.0,1597131.0,2.0,18.6
201907,충청남도,문화서비스,823543.0,669907.0,0.9,22.9
201907,충청남도,식음료,5.8642074E7,6.0715041E7,61.9,-3.4
201907,충청남도,육상운송,1430.0,4098.0,0.0,-65.1
201907,충청남도,수상운송,51024.0,54361.0,0.1,-6.1
201907,전라북도,관광총소비,6.9791115E7,7.3770226E7,100.0,-5.4
201907,전라북도,호텔,56160.0,93754.0,0.1,-40.1
201907,전라북도,콘도,940732.0,1053566.0,1.3,-10.7
201907,전라북도,캠핑장/펜션,20884.0,22969.0,0.0,-9.1
201907,전라북도,기타숙박,2259326.0,2338642.0,3.2,-3.4
201907,전라북도,여행업,11572.0,20884.0,0.0,-44.6
201907,전라북도,항공운송,3045395.0,2961018.0,4.4,2.8
201907,전라북도,렌터카,27910.0,24872.0,0.0,12.2
201907,전라북도,면세점,399.0,5761.0,0.0,-93.1
201907,전라북도,관광기념품,174830.0,149856.0,0.3,16.7
201907,전라북도,레저용품쇼핑,6518225.0,7577706.0,9.3,-14.0
201907,전라북도,대형쇼핑몰,1.0585862E7,1.2415909E7,15.2,-14.7
201907,전라북도,관광유원시설,140540.0,95058.0,0.2,47.8
201907,전라북도,골프장,4092578.0,3692982.0,5.9,10.8
201907,전라북도,기타레저,1433709.0,1061976.0,2.1,35.0
201907,전라북도,문화서비스,814752.0,885069.0,1.2,-7.9
201907,전라북도,식음료,3.9650785E7,4.1343438E7,56.8,-4.1
201907,전라북도,육상운송,5163.0,3729.0,0.0,38.4
201907,전라북도,수상운송,12293.0,23037.0,0.0,-46.6
201907,전라남도,관광총소비,7.1785098E7,7.2520429E7,100.0,-1.0
201907,전라남도,호텔,371796.0,382521.0,0.5,-2.8
201907,전라남도,콘도,788337.0,904025.0,1.1,-12.8
201907,전라남도,캠핑장/펜션,38084.0,35111.0,0.1,8.5
201907,전라남도,기타숙박,3771822.0,3606688.0,5.3,4.6
201907,전라남도,여행업,53448.0,48676.0,0.1,9.8
201907,전라남도,항공운송,7556.0,6468.0,0.0,16.8
201907,전라남도,렌터카,38369.0,67303.0,0.1,-43.0
201907,전라남도,면세점,62630.0,38755.0,0.1,61.6
201907,전라남도,관광기념품,122939.0,137993.0,0.2,-10.9
201907,전라남도,레저용품쇼핑,5517039.0,6061630.0,7.7,-9.0
201907,전라남도,대형쇼핑몰,8590144.0,9715381.0,12.0,-11.6
201907,전라남도,관광유원시설,990560.0,1175126.0,1.4,-15.7
201907,전라남도,골프장,6479445.0,5858535.0,9.0,10.6
201907,전라남도,기타레저,1323467.0,1048845.0,1.8,26.2
201907,전라남도,문화서비스,1225696.0,1354334.0,1.7,-9.5
201907,전라남도,식음료,4.2299782E7,4.1946063E7,58.9,0.8
201907,전라남도,육상운송,24149.0,18365.0,0.0,31.5
201907,전라남도,수상운송,79834.0,114611.0,0.1,-30.3
201907,경상북도,관광총소비,1.01191552E8,1.07275695E8,100.0,-5.7
201907,경상북도,호텔,1189995.0,1223903.0,1.2,-2.8
201907,경상북도,콘도,1325930.0,1319868.0,1.3,0.5
201907,경상북도,캠핑장/펜션,47439.0,32963.0,0.0,43.9
201907,경상북도,기타숙박,3258542.0,3545417.0,3.2,-8.1
201907,경상북도,여행업,43020.0,32945.0,0.0,30.6
201907,경상북도,렌터카,54507.0,60077.0,0.1,-9.3
201907,경상북도,관광기념품,197905.0,197810.0,0.2,0.0
201907,경상북도,레저용품쇼핑,8719558.0,1.0110109E7,8.6,-13.8
201907,경상북도,대형쇼핑몰,1.1304324E7,1.4565372E7,11.2,-22.4
201907,경상북도,관광유원시설,529937.0,529393.0,0.5,0.1
201907,경상북도,골프장,1.1812954E7,1.0273427E7,11.7,15.0
201907,경상북도,기타레저,2609579.0,2611842.0,2.6,-0.1
201907,경상북도,문화서비스,983466.0,910853.0,1.0,8.0
201907,경상북도,식음료,5.9017036E7,6.1781823E7,58.3,-4.5
201907,경상북도,육상운송,22718.0,22688.0,0.0,0.1
201907,경상북도,수상운송,74642.0,57208.0,0.1,30.5
201907,경상남도,관광총소비,1.27396424E8,1.37816621E8,100.0,-7.6
201907,경상남도,호텔,625140.0,820465.0,0.5,-23.8
201907,경상남도,콘도,1762239.0,1432886.0,1.4,23.0
201907,경상남도,캠핑장/펜션,56776.0,52401.0,0.0,8.3
201907,경상남도,기타숙박,4169827.0,4619686.0,3.3,-9.7
201907,경상남도,여행업,60187.0,52957.0,0.0,13.7
201907,경상남도,항공운송,1032.0,760.0,0.0,35.9
201907,경상남도,렌터카,33984.0,41112.0,0.0,-17.3
201907,경상남도,면세점,1188.0,1614.0,0.0,-26.4
201907,경상남도,관광기념품,234620.0,191137.0,0.2,22.7
201907,경상남도,레저용품쇼핑,9422857.0,1.0680236E7,7.4,-11.8
201907,경상남도,대형쇼핑몰,2.1499834E7,2.6053654E7,16.9,-17.5
201907,경상남도,관광유원시설,434501.0,831445.0,0.3,-47.7
201907,경상남도,골프장,1.0857817E7,1.0284137E7,8.5,5.6
201907,경상남도,기타레저,3296239.0,3509738.0,2.6,-6.1
201907,경상남도,문화서비스,1330710.0,1363944.0,1.0,-2.4
201907,경상남도,식음료,7.3423711E7,7.7622564E7,57.6,-5.4
201907,경상남도,육상운송,89677.0,117756.0,0.1,-23.8
201907,경상남도,수상운송,96085.0,140130.0,0.1,-31.4
201907,제주특별자치도,관광총소비,8.3689639E7,8.4496205E7,100.0,-1.0
201907,제주특별자치도,호텔,3660411.0,3799326.0,4.4,-3.7
201907,제주특별자치도,콘도,3534581.0,2511652.0,4.2,40.7
201907,제주특별자치도,캠핑장/펜션,32761.0,64215.0,0.0,-49.0
201907,제주특별자치도,기타숙박,4235370.0,4328540.0,5.1,-2.2
201907,제주특별자치도,여행업,576654.0,421583.0,0.7,36.8
201907,제주특별자치도,항공운송,4958587.0,5039527.0,5.9,-1.6
201907,제주특별자치도,렌터카,2644466.0,2544784.0,3.2,3.9
201907,제주특별자치도,면세점,1.3903748E7,1.4692763E7,16.6,-5.4
201907,제주특별자치도,관광기념품,1495402.0,1520068.0,1.8,-1.6
201907,제주특별자치도,레저용품쇼핑,3809276.0,4258825.0,4.6,-10.6
201907,제주특별자치도,대형쇼핑몰,2856117.0,3374982.0,3.4,-15.4
201907,제주특별자치도,관광유원시설,705915.0,775220.0,0.8,-8.9
201907,제주특별자치도,골프장,4089259.0,3917346.0,4.9,4.4
201907,제주특별자치도,기타레저,836570.0,641017.0,1.0,30.5
201907,제주특별자치도,문화서비스,1349582.0,1260031.0,1.6,7.1
201907,제주특별자치도,식음료,3.4688736E7,3.5049984E7,41.4,-1.0
